"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Cabinet Office (excl. agencies)","London","Inner London - West","Undeclared","290","285","50620","54440"
"In post","2022","Cabinet Office (excl. agencies)","London","Inner London - West","Unknown","2415","2400","46820","34000"
"In post","2022","Cabinet Office (excl. agencies)","London","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","London","Outer London - South","Unknown","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","335","310","29120","24100"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","LGBO","30","30","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Undeclared","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","Unknown","80","75","31070","28000"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North East (England)","Tees Valley and Durham","Unknown","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","Heterosexual / straight","165","165","42630","37300"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","LGBO","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","Unknown","185","185","48020","43820"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Lancashire","Unknown","35","35","54800","49700"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Merseyside","Heterosexual / straight","40","35","46710","32960"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","North West (England)","Merseyside","Unknown","55","55","55470","61710"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Northern Ireland","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","Unknown","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","Southern Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","Heterosexual / straight","150","145","41440","33300"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","LGBO","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","Unknown","75","75","46410","33520"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","65","65","34100","33300"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60","60","40400","29250"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Undeclared","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","Unknown","55","55","59480","63210"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South East (England)","Surrey, East and West Sussex","Unknown","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Dorset and Somerset","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","75","70","48980","49700"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","5","5","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","15","15","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","130","130","59990","53320"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Heterosexual / straight","145","145","41900","37300"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","LGBO","20","20","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","Unknown","300","295","34900","29250"
"In post","2022","Cabinet Office (excl. agencies)","Wales","East Wales","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","East Wales","Unknown","45","45","38760","32000"
"In post","2022","Cabinet Office (excl. agencies)","Wales","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Unknown","25","25","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","Heterosexual / straight","30","30","62020","49700"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","Unknown","90","90","54390","49700"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","350","335","33110","32000"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","LGBO","30","30","29070","26510"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Undeclared","35","30","34140","33300"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","Unknown","145","135","32940","26670"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","35","35","47850","49700"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","Unknown","40","40","55480","50120"
