"Status","Year","Disability","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Undeclared","Counter Fraud","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","South West (England)","Undeclared","30","30","43340","40180"
"In post","2022","Undeclared","Counter Fraud","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Wales","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Wales","Undeclared","45","40","28860","27570"
"In post","2022","Undeclared","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","West Midlands (England)","Undeclared","35","30","34140","33080"
"In post","2022","Undeclared","Counter Fraud","West Midlands (England)","Unknown","10","5","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Counter Fraud","Yorkshire and The Humber","Undeclared","35","30","36220","33370"
"In post","2022","Undeclared","Counter Fraud","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Debt","East Midlands (England)","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Undeclared","Debt","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","East Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","East of England","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Debt","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Debt","London","Unknown","10","5","[c]","[c]"
"In post","2022","Undeclared","Debt","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Debt","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Debt","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Debt","North West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Undeclared","Debt","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Scotland","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Undeclared","Debt","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Scotland","Undeclared","25","25","[c]","[c]"
"In post","2022","Undeclared","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Undeclared","Debt","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Debt","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Undeclared","Debt","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","West Midlands (England)","Undeclared","20","15","[c]","[c]"
"In post","2022","Undeclared","Debt","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Debt","Yorkshire and The Humber","Heterosexual / straight","35","30","22120","21260"
"In post","2022","Undeclared","Debt","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Debt","Yorkshire and The Humber","Undeclared","15","10","[c]","[c]"
"In post","2022","Undeclared","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","East Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","East of England","Undeclared","40","35","35110","35980"
"In post","2022","Undeclared","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","London","Heterosexual / straight","85","85","46740","41050"
"In post","2022","Undeclared","Digital, Data & Technology","London","LGBO","20","20","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","London","Undeclared","80","75","48870","44550"
"In post","2022","Undeclared","Digital, Data & Technology","London","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","North East (England)","Heterosexual / straight","55","50","42770","39020"
"In post","2022","Undeclared","Digital, Data & Technology","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","North East (England)","Undeclared","60","55","44780","40630"
"In post","2022","Undeclared","Digital, Data & Technology","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","North West (England)","Heterosexual / straight","80","80","41470","37500"
"In post","2022","Undeclared","Digital, Data & Technology","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","North West (England)","Undeclared","70","70","40420","33370"
"In post","2022","Undeclared","Digital, Data & Technology","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Scotland","Undeclared","15","15","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","South East (England)","Heterosexual / straight","45","45","32830","29930"
"In post","2022","Undeclared","Digital, Data & Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","South East (England)","Undeclared","35","35","38190","33520"
"In post","2022","Undeclared","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","South West (England)","Heterosexual / straight","80","75","36430","33640"
"In post","2022","Undeclared","Digital, Data & Technology","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","South West (England)","Undeclared","115","115","40050","38450"
"In post","2022","Undeclared","Digital, Data & Technology","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Wales","Heterosexual / straight","45","45","41290","38860"
"In post","2022","Undeclared","Digital, Data & Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Wales","Undeclared","80","80","41270","40140"
"In post","2022","Undeclared","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","West Midlands (England)","Undeclared","30","30","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","Undeclared","45","40","40730","38880"
"In post","2022","Undeclared","Digital, Data & Technology","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2022","Undeclared","Finance","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","East Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Undeclared","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Undeclared","Finance","East of England","Heterosexual / straight","15","10","[c]","[c]"
"In post","2022","Undeclared","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
