"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","West Yorkshire","G6/G7","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Policy","Yorkshire and The Humber","West Yorkshire","SEO/HEO","80","[c]","33820","32280"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Inner London - East","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Inner London - East","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Inner London - East","SEO/HEO","10","[c]","38150","37940"
"Leaver Dept.","2022","Project Delivery","London","Inner London - West","EO","15","[c]","28740","29040"
"Leaver Dept.","2022","Project Delivery","London","Inner London - West","G6/G7","35","[c]","59880","58290"
"Leaver Dept.","2022","Project Delivery","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Inner London - West","SEO/HEO","45","[c]","38530","38230"
"Leaver Dept.","2022","Project Delivery","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Outer London - South","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Outer London - South","SEO/HEO","20","[c]","40430","41970"
"Leaver Dept.","2022","Project Delivery","London","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","EO","10","[c]","26600","27570"
"Leaver Dept.","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","10","[c]","33210","32640"
"Leaver Dept.","2022","Project Delivery","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Greater Manchester","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","North West (England)","Merseyside","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Scotland","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","[c]","24710","25310"
"Leaver Dept.","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","30","[c]","56660","56200"
"Leaver Dept.","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","100","[c]","36460","37320"
"Leaver Dept.","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Wales","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Wales","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Wales","East Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Wales","East Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Midlands (England)","West Midlands","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","West Midlands (England)","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East of England","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East of England","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East of England","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Inner London - West","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","London","Outer London - West and North West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North East (England)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North East (England)","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North East (England)","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North West (England)","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North West (England)","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","North West (England)","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South East (England)","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South West (England)","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","West Midlands (England)","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","West Midlands (England)","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Yorkshire and The Humber","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Property","Yorkshire and The Humber","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Psychology","London","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
