"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Project Delivery","Security","SEO/HEO","10","10","35980","38600"
"In post","2022","30-39","Project Delivery","Statistics","G6/G7","15","15","49970","51500"
"In post","2022","30-39","Project Delivery","Tax","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","EO","20","20","27380","26820"
"In post","2022","30-39","Project Delivery","Tax","G6/G7","15","15","60100","55210"
"In post","2022","30-39","Project Delivery","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Tax","SEO/HEO","100","100","33960","33370"
"In post","2022","30-39","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","EO","5","5","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","G6/G7","45","45","60120","60640"
"In post","2022","30-39","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Project Delivery","Unknown","SEO/HEO","40","40","37260","37610"
"In post","2022","30-39","Property","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Finance","G6/G7","10","10","[c]","[c]"
"In post","2022","30-39","Property","Finance","SEO/HEO","10","10","39240","40120"
"In post","2022","30-39","Property","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","AA/AO","140","130","22020","22010"
"In post","2022","30-39","Property","Operational Delivery","EO","45","45","26020","26030"
"In post","2022","30-39","Property","Operational Delivery","G6/G7","20","20","55440","54240"
"In post","2022","30-39","Property","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Operational Delivery","SEO/HEO","65","65","36530","35880"
"In post","2022","30-39","Property","Other","AA/AO","40","40","27250","29580"
"In post","2022","30-39","Property","Other","EO","35","35","25640","20740"
"In post","2022","30-39","Property","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Other","SEO/HEO","15","15","36510","38220"
"In post","2022","30-39","Property","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Policy","G6/G7","10","10","[c]","[c]"
"In post","2022","30-39","Property","Policy","SEO/HEO","5","5","[c]","[c]"
"In post","2022","30-39","Property","Project Delivery","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Property","Project Delivery","SEO/HEO","10","10","36300","37300"
"In post","2022","30-39","Property","Property","AA/AO","80","75","20520","21170"
"In post","2022","30-39","Property","Property","EO","215","205","26630","26590"
"In post","2022","30-39","Property","Property","G6/G7","205","200","56310","54700"
"In post","2022","30-39","Property","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Property","SEO/HEO","565","550","37160","36450"
"In post","2022","30-39","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Property","Unknown","G6/G7","15","15","55000","54700"
"In post","2022","30-39","Property","Unknown","SEO/HEO","20","15","34540","33900"
"In post","2022","30-39","Security","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Intelligence Analysis","EO","40","40","28410","29250"
"In post","2022","30-39","Security","Intelligence Analysis","G6/G7","45","45","58190","58550"
"In post","2022","30-39","Security","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Intelligence Analysis","SEO/HEO","180","175","38290","37560"
"In post","2022","30-39","Security","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Knowledge and Information Management","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Security","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Security","AA/AO","1005","1000","28880","26750"
"In post","2022","30-39","Security","Security","EO","170","170","34530","30750"
"In post","2022","30-39","Security","Security","G6/G7","75","75","59490","58440"
"In post","2022","30-39","Security","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Security","SEO/HEO","315","310","38340","37640"
"In post","2022","30-39","Security","Security","Unknown","30","30","34320","33950"
"In post","2022","30-39","Security","Unknown","AA/AO","20","20","21190","21170"
"In post","2022","30-39","Security","Unknown","EO","45","40","25450","26350"
"In post","2022","30-39","Security","Unknown","G6/G7","30","30","55970","54700"
"In post","2022","30-39","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Security","Unknown","SEO/HEO","85","85","35080","33300"
"In post","2022","30-39","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Commercial","EO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Commercial","SEO/HEO","15","15","39760","39490"
"In post","2022","30-39","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Communications","EO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Communications","G6/G7","40","40","59680","57460"
"In post","2022","30-39","Unknown","Communications","SEO/HEO","65","65","41280","41950"
"In post","2022","30-39","Unknown","Counter Fraud","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Counter Fraud","EO","30","25","25730","24970"
"In post","2022","30-39","Unknown","Counter Fraud","SEO/HEO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Digital, Data and Technology","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Digital, Data and Technology","EO","35","35","28100","28650"
"In post","2022","30-39","Unknown","Digital, Data and Technology","G6/G7","165","165","61170","59930"
"In post","2022","30-39","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Digital, Data and Technology","SEO/HEO","230","230","38590","38160"
"In post","2022","30-39","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Economics","G6/G7","25","25","64590","63430"
"In post","2022","30-39","Unknown","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Economics","SEO/HEO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Finance","AA/AO","20","20","22050","21170"
"In post","2022","30-39","Unknown","Finance","EO","95","90","27110","26670"
"In post","2022","30-39","Unknown","Finance","G6/G7","80","75","58410","56850"
"In post","2022","30-39","Unknown","Finance","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Finance","SEO/HEO","250","240","37310","35660"
"In post","2022","30-39","Unknown","Human Resources","AA/AO","20","20","23610","24630"
"In post","2022","30-39","Unknown","Human Resources","EO","35","35","28040","28670"
"In post","2022","30-39","Unknown","Human Resources","G6/G7","35","35","59170","57440"
"In post","2022","30-39","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Human Resources","SEO/HEO","105","100","36450","37450"
"In post","2022","30-39","Unknown","Intelligence Analysis","AA/AO","10","5","[c]","[c]"
"In post","2022","30-39","Unknown","Intelligence Analysis","EO","200","190","26180","25310"
"In post","2022","30-39","Unknown","Intelligence Analysis","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Intelligence Analysis","SEO/HEO","105","105","33950","31850"
"In post","2022","30-39","Unknown","Intelligence Analysis","Unknown","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Internal Audit","SEO/HEO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Knowledge and Information Management","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Knowledge and Information Management","EO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Knowledge and Information Management","G6/G7","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Knowledge and Information Management","SEO/HEO","25","20","37850","38160"
"In post","2022","30-39","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Legal","G6/G7","45","45","59960","61440"
"In post","2022","30-39","Unknown","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Medicine","AA/AO","115","100","22880","23280"
"In post","2022","30-39","Unknown","Medicine","EO","80","65","31550","31530"
"In post","2022","30-39","Unknown","Medicine","G6/G7","90","80","69410","73200"
"In post","2022","30-39","Unknown","Medicine","SCS level","10","5","[c]","[c]"
"In post","2022","30-39","Unknown","Medicine","SEO/HEO","170","150","39570","39030"
"In post","2022","30-39","Unknown","Operational Delivery","AA/AO","1545","1370","22170","21680"
"In post","2022","30-39","Unknown","Operational Delivery","EO","3155","3000","26060","25040"
"In post","2022","30-39","Unknown","Operational Delivery","G6/G7","130","130","57620","57430"
"In post","2022","30-39","Unknown","Operational Delivery","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Operational Delivery","SEO/HEO","1380","1340","34290","32170"
"In post","2022","30-39","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Operational Research","G6/G7","15","15","59980","59430"
"In post","2022","30-39","Unknown","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Operational Research","SEO/HEO","10","10","[c]","[c]"
"In post","2022","30-39","Unknown","Other","AA/AO","735","690","21120","21170"
"In post","2022","30-39","Unknown","Other","EO","370","355","27270","26670"
"In post","2022","30-39","Unknown","Other","G6/G7","95","90","58320","57430"
"In post","2022","30-39","Unknown","Other","SEO/HEO","480","465","38140","37460"
"In post","2022","30-39","Unknown","Other","Unknown","440","440","37370","34460"
"In post","2022","30-39","Unknown","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Planning","SEO/HEO","10","10","39310","38160"
"In post","2022","30-39","Unknown","Policy","AA/AO","45","45","23040","22960"
"In post","2022","30-39","Unknown","Policy","EO","170","160","28680","29430"
"In post","2022","30-39","Unknown","Policy","G6/G7","670","660","60180","57680"
"In post","2022","30-39","Unknown","Policy","SCS level","40","40","78390","75830"
"In post","2022","30-39","Unknown","Policy","SEO/HEO","760","740","39490","39960"
"In post","2022","30-39","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Project Delivery","AA/AO","5","5","[c]","[c]"
"In post","2022","30-39","Unknown","Project Delivery","EO","45","45","26830","26160"
"In post","2022","30-39","Unknown","Project Delivery","G6/G7","150","150","58390","57430"
"In post","2022","30-39","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Project Delivery","SEO/HEO","230","230","37440","37450"
"In post","2022","30-39","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","Science and Engineering","AA/AO","40","40","21820","21620"
"In post","2022","30-39","Unknown","Science and Engineering","EO","50","50","27410","26670"
"In post","2022","30-39","Unknown","Science and Engineering","G6/G7","45","45","60180","58550"
"In post","2022","30-39","Unknown","Science and Engineering","SEO/HEO","170","170","40300","40000"
