"Status","Year","Organisation","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","The Insolvency Service","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Operational Delivery","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Operational Delivery","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Operational Delivery","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Operational Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Science and Engineering","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Science and Engineering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Science and Engineering","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Geography","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Geography","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Digital, Data and Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Economics","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Economics","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Geography","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Geography","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Geography","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Human Resources","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","Outside London","Heterosexual / straight","40","[c]","26330","23880"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Delivery","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Policy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Policy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Policy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
