"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scottish Government","Glasgow City","Outside London","AA","30","[c]","21700","21050"
"Leaver CS","2022","Scottish Government","Glasgow City","Outside London","AO","40","[c]","23790","23230"
"Leaver CS","2022","Scottish Government","Glasgow City","Outside London","EO","45","[c]","30590","30040"
"Leaver CS","2022","Scottish Government","Glasgow City","Outside London","G6","15","[c]","74210","75340"
"Leaver CS","2022","Scottish Government","Glasgow City","Outside London","G7","15","[c]","57890","59680"
"Leaver CS","2022","Scottish Government","Glasgow City","Outside London","HEO","20","[c]","35180","36130"
"Leaver CS","2022","Scottish Government","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Glasgow City","Outside London","SEO","30","[c]","44250","46020"
"Leaver CS","2022","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","AO","15","[c]","23850","23550"
"Leaver CS","2022","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","15","[c]","23700","23230"
"Leaver CS","2022","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","10","[c]","31590","31060"
"Leaver CS","2022","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","AO","10","[c]","25290","25940"
"Leaver CS","2022","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Na h-Eileanan Siar","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","North Lanarkshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","North Lanarkshire","Outside London","AO","10","[c]","24330","23780"
"Leaver CS","2022","Scottish Government","North Lanarkshire","Outside London","EO","15","[c]","33760","35000"
"Leaver CS","2022","Scottish Government","North Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","North Lanarkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","North Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Orkney Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Perth and Kinross, and Stirling","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Perth and Kinross, and Stirling","Outside London","AO","35","[c]","25610","26900"
"Leaver CS","2022","Scottish Government","Perth and Kinross, and Stirling","Outside London","EO","30","[c]","32950","35000"
"Leaver CS","2022","Scottish Government","Perth and Kinross, and Stirling","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Perth and Kinross, and Stirling","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Perth and Kinross, and Stirling","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scottish Borders","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scottish Borders","Outside London","AO","15","[c]","25770","25930"
"Leaver CS","2022","Scottish Government","Scottish Borders","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scottish Borders","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scottish Borders","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Shetland Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","South Ayrshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","South Ayrshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","South Lanarkshire","Outside London","AO","25","[c]","23380","23780"
"Leaver CS","2022","Scottish Government","South Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","South Lanarkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","South Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","South Lanarkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","South Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","West Lothian","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","West Lothian","Outside London","AO","10","[c]","25930","25940"
"Leaver CS","2022","Scottish Government","West Lothian","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","West Lothian","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","West Lothian","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","West Lothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","West Lothian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","West Lothian","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","London","AO","15","[c]","21000","20510"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","London","HEO","20","[c]","30270","28970"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Hounslow and Richmond upon Thames","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Westminster","London","SEO","20","[c]","46870","47000"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","AO","70","[c]","19750","19610"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","EO","30","[c]","24030","23840"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","G7","15","[c]","52580","50210"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","HEO","50","[c]","30690","30210"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Monmouthshire and Newport","Outside London","SEO","30","[c]","37350","36840"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","Outside London","AA","75","[c]","19420","19050"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","Outside London","AO","105","[c]","20130","19860"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","Outside London","EO","45","[c]","23860","23630"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","Outside London","HEO","40","[c]","30220","30210"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South Hampshire","Outside London","SEO","35","[c]","37180","36840"
"Leaver CS","2022","UK Statistics Authority","South Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South Lanarkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Westminster","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Westminster","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Westminster","London","HEO","20","[c]","32930","32540"
"Leaver CS","2022","UK Statistics Authority","Westminster","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Westminster","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Westminster","London","SEO","15","[c]","37230","37230"
"Leaver CS","2022","Water Services Regulation Authority","Birmingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Birmingham","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Birmingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Birmingham","Outside London","HEO","20","[c]","41660","40460"
"Leaver CS","2022","Water Services Regulation Authority","Birmingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Birmingham","Outside London","SEO","15","[c]","59320","61510"
"Leaver CS","2022","Water Services Regulation Authority","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Bridgend and Neath Port Talbot","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","AO","30","[c]","22640","22960"
"Leaver CS","2022","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","EO","20","[c]","28000","28850"
"Leaver CS","2022","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","G6","5","[c]","[c]","[c]"
