"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","No function","Other","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Anglia","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Eastern Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","35","[c]","29970","27570"
"Leaver Dept.","2022","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Greater Manchester","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Inner London - East","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Inner London - East","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Inner London - West","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Inner London - West","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Inner London - West","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Northumberland, and Tyne and Wear","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Outer London - East and North East","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Outer London - South","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Outer London - West and North West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Shropshire and Staffordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Tees Valley and Durham","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Central Scotland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Central Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Central Scotland","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Central Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Wales and The Valleys","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Other","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning","Inner London - West","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","East Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Planning Inspectors","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Derbyshire and Nottinghamshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","East Wales","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
