"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Outside London","Female","30","[c]","38290","37790"
"Leaver Dept.","2022","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Outside London","Male","35","[c]","41400","32780"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","London","Female","2010","[c]","43740","40070"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","London","Male","955","[c]","49050","41950"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Outside London","Female","2385","[c]","38770","34340"
"Leaver Dept.","2022","Public Health England","Department of Health and Social Care","Outside London","Male","1140","[c]","45480","37960"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Registers of Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Royal Fleet Auxiliary","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","45","[c]","26170","24920"
"Leaver Dept.","2022","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","35","[c]","28420","25190"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Courts and Tribunals Service","Scottish Government","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Forestry","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Government (excl. agencies)","Scottish Government","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Serious Fraud Office","Attorney General's Departments","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Social Security Scotland","Scottish Government","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Standards and Testing Agency","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Student Awards Agency for Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Submarine Delivery Agency","Ministry of Defence","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Teaching Regulation Agency","Department for Education","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","Female","40","[c]","27170","23810"
"Leaver Dept.","2022","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","Male","40","[c]","30760","24020"
"Leaver Dept.","2022","The National Archives","The National Archives","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","The National Archives","The National Archives","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Transport Scotland","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","UK Export Finance","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Export Finance","UK Export Finance","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Health Security Agency","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Ministry of Defence","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Hydrographic Office","Ministry of Defence","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Outside London","Female","100","[c]","32350","29540"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Outside London","Male","85","[c]","34810","31320"
"Leaver Dept.","2022","UK Statistics Authority","UK Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Outside London","Female","35","[c]","26860","22040"
"Leaver Dept.","2022","Valuation Office Agency","HM Revenue and Customs","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Vehicle Certification Agency","Department for Transport","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Water Services Regulation Authority","Water Services Regulation Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Government (excl. agencies)","Welsh Government","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Welsh Revenue Authority","Welsh Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Wilton Park","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Accountant in Bankruptcy","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","Female","30","[c]","25920","24250"
"New entrant CS","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","Female","280","[c]","25880","24370"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outside London","Male","185","[c]","25980","24920"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Attorney General's Departments","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Attorney General's Office","Attorney General's Departments","London","Male","[c]","[c]","[c]","[c]"
