"Status","Year","Age","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Estyn","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","London","Inner London - West","15","[c]","30500","32350"
"New entrant CS","2022","20-29","Food Standards Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Northern Ireland","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Scotland","Scotland","Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Food Standards Scotland","Scotland","North Eastern Scotland","20","[c]","28520","27230"
"New entrant CS","2022","20-29","Food Standards Scotland","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Actuary's Department","London","Inner London - West","15","[c]","37450","31980"
"New entrant CS","2022","20-29","Government Actuary's Department","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Internal Audit Agency","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Internal Audit Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Internal Audit Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Internal Audit Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Internal Audit Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Internal Audit Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Legal Department","London","Inner London - West","130","[c]","31280","26950"
"New entrant CS","2022","20-29","Government Legal Department","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Legal Department","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Property Agency","London","Inner London - West","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Property Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Property Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Property Agency","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Government Property Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Health and Safety Executive","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Health and Safety Executive","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Health and Safety Executive","London","Inner London - East","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Health and Safety Executive","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Health and Safety Executive","North West (England)","Merseyside","50","[c]","25610","26370"
"New entrant CS","2022","20-29","Health and Safety Executive","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Health and Safety Executive","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Health and Safety Executive","Yorkshire and The Humber","North Yorkshire","40","[c]","26370","26370"
"New entrant CS","2022","20-29","Health and Safety Executive","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Health and Safety Executive","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","East Midlands (England)","Derbyshire and Nottinghamshire","30","[c]","23300","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","75","[c]","21310","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","East Midlands (England)","Lincolnshire","10","[c]","23550","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","East of England","Bedfordshire and Hertfordshire","20","[c]","22400","21650"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","East of England","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","East of England","Essex","15","[c]","21520","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","London","Inner London - East","50","[c]","26810","23720"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","London","Inner London - West","135","[c]","28300","28310"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","London","Outer London - East and North East","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","London","Outer London - South","15","[c]","26070","23720"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","London","Outer London - West and North West","15","[c]","25020","23720"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","North East (England)","Northumberland, and Tyne and Wear","20","[c]","22610","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","North West (England)","Greater Manchester","80","[c]","22480","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","North West (England)","Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","North West (England)","Merseyside","20","[c]","25070","25120"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","Scotland","West Central Scotland","15","[c]","21290","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","23980","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","South East (England)","Hampshire and Isle of Wight","10","[c]","24350","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","South East (England)","Kent","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","South East (England)","Surrey, East and West Sussex","20","[c]","22060","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","South West (England)","Devon","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","South West (England)","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","40","[c]","21690","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","Wales","East Wales","30","[c]","21580","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","Wales","West Wales and The Valleys","35","[c]","22170","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","22520","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","West Midlands (England)","Shropshire and Staffordshire","55","[c]","21500","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","West Midlands (England)","West Midlands","85","[c]","23350","20970"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Courts and Tribunals Service","Yorkshire and The Humber","West Yorkshire","30","[c]","21890","20970"
"New entrant CS","2022","20-29","HM Land Registry","East Midlands (England)","Derbyshire and Nottinghamshire","20","[c]","25240","27130"
"New entrant CS","2022","20-29","HM Land Registry","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","HM Land Registry","London","Outer London - South","25","[c]","31450","30600"
"New entrant CS","2022","20-29","HM Land Registry","North East (England)","Tees Valley and Durham","15","[c]","25390","22600"
