"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Greater Manchester","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Hampshire and Isle of Wight","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Inner London - East","Hackney and Newham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Inner London - East","Tower Hamlets","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Inner London - East","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Inner London - East","Tower Hamlets","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Inner London - West","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Inner London - West","Westminster","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Inner London - West","Westminster","G6/G7","15","[c]","58230","57150"
"Leaver Dept.","2022","Statistics","Inner London - West","Westminster","SEO/HEO","40","[c]","38690","38020"
"Leaver Dept.","2022","Statistics","Northumberland, and Tyne and Wear","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outer London - South","Croydon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outer London - South","Croydon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outer London - West and North West","Barnet","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Outer London - West and North West","Barnet","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South Yorkshire","Sheffield","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","South Yorkshire","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Southern Scotland","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Southern Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","West Midlands","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","West Wales and The Valleys","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","West Yorkshire","Leeds","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Statistics","West Yorkshire","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","East Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Merseyside","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Northumberland, and Tyne and Wear","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Outer London - South","Croydon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Tax","Southern Scotland","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cheshire","Cheshire East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cheshire","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cheshire","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cheshire","Warrington","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","East Derbyshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","South and West Derbyshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Devon","Devon CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Devon","Devon CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Devon","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Dorset and Somerset","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Norwich and East Norfolk","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Norwich and East Norfolk","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Norwich and East Norfolk","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Suffolk CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","25","[c]","33090","32000"
"Leaver Dept.","2022","Unknown","East Wales","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Monmouthshire and Newport","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Monmouthshire and Newport","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","Angus and Dundee City","AA/AO","65","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","Angus and Dundee City","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","City of Edinburgh","AA/AO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","City of Edinburgh","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","City of Edinburgh","G6/G7","15","[c]","67060","63720"
"Leaver Dept.","2022","Unknown","Eastern Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","City of Edinburgh","SEO/HEO","35","[c]","39680","39160"
"Leaver Dept.","2022","Unknown","Eastern Scotland","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","Perth and Kinross, and Stirling","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","West Lothian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Eastern Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Essex","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Essex","Southend-on-Sea","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Essex","West Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester South West","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester South West","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester South West","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester South West","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Manchester","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Manchester","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Manchester","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Manchester","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","Portsmouth","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","Hackney and Newham","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","Hackney and Newham","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","Hackney and Newham","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","Hackney and Newham","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","Hackney and Newham","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
