"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Corporate Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Corporate Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Economics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Geography","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inspector of Education and Training","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inspector of Education and Training","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inspector of Education and Training","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inspector of Education and Training","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inspector of Education and Training","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inspector of Education and Training","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inspector of Education and Training","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inspector of Education and Training","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Inspector of Education and Training","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","AA/AO","Female","115","[c]","21630","21260"
"Leaver CS","2022","Mixed","Operational Delivery","AA/AO","Male","85","[c]","21590","21260"
"Leaver CS","2022","Mixed","Operational Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","EO","Female","100","[c]","28080","27570"
"Leaver CS","2022","Mixed","Operational Delivery","EO","Male","70","[c]","28490","27570"
"Leaver CS","2022","Mixed","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","Unknown","Female","35","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
