"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Office of Gas and Electricity Markets","London","Inner London - East","120","115","46210","39080"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Scotland","West Central Scotland","55","55","39680","35000"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","London","Inner London - East","25","25","56150","55430"
"In post","2022","Analysis","Office of Rail and Road","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","Scotland","Eastern Scotland","25","25","39240","37710"
"In post","2022","Analysis","Registers of Scotland","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North East (England)","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","North West (England)","Cumbria","15","15","30320","29690"
"In post","2022","Analysis","Rural Payments Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","South West (England)","Devon","5","5","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","London","Inner London - East","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","West Midlands (England)","West Midlands","10","10","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","London","Inner London - West","20","20","68210","59590"
"In post","2022","Analysis","UK Export Finance","London","Inner London - West","30","30","49920","44750"
"In post","2022","Analysis","UK Space Agency","London","Inner London - West","15","15","50360","53380"
"In post","2022","Analysis","UK Space Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Statistics Authority","London","Inner London - West","210","210","43700","39840"
"In post","2022","Analysis","UK Statistics Authority","North East (England)","Tees Valley and Durham","15","15","31410","30710"
"In post","2022","Analysis","UK Statistics Authority","Scotland","Eastern Scotland","15","10","44510","41590"
"In post","2022","Analysis","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","520","495","38000","36840"
"In post","2022","Analysis","UK Statistics Authority","Wales","East Wales","1215","1165","37230","36840"
"In post","2022","Analysis","Valuation Office Agency","London","Inner London - East","20","20","47680","44250"
"In post","2022","Analysis","Valuation Office Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","North East (England)","Northumberland, and Tyne and Wear","20","20","44470","40160"
"In post","2022","Analysis","Valuation Office Agency","North West (England)","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","London","Inner London - West","30","30","62630","54800"
"In post","2022","Analysis","Water Services Regulation Authority","West Midlands (England)","West Midlands","15","10","55030","51630"
"In post","2022","Analysis","Welsh Revenue Authority","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","26200","24920"
"In post","2022","Commercial","Animal and Plant Health Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","South East (England)","Surrey, East and West Sussex","20","15","37600","32280"
"In post","2022","Commercial","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","30720","30090"
"In post","2022","Commercial","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","15","15","81960","74500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East of England","East Anglia","60","55","59410","59120"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","London","Inner London - East","90","85","60680","57710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","London","Inner London - West","725","715","74750","65640"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","London","Outer London - South","20","20","70270","68170"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","10","10","65230","64500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North East (England)","Tees Valley and Durham","15","15","66030","66000"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","110","110","61260","61710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North West (England)","Lancashire","35","35","57940","61710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North West (England)","Merseyside","55","55","68210","64500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Scotland","Southern Scotland","10","10","71650","68000"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","40","40","63410","61710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","20","76580","73500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","45","45","69110","67690"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","95","95","75000","66040"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","Unknown","65","60","53190","53110"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Wales","East Wales","15","15","61840","63000"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","25","25","71990","65240"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","45","45","79800","70180"
