"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Education and Skills Funding Agency","London","SEO/HEO","30","30","38300","40370"
"In post","2022","Asian","Education and Skills Funding Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","Outside London","EO","25","25","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","Outside London","G6/G7","40","40","52560","50400"
"In post","2022","Asian","Education and Skills Funding Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education and Skills Funding Agency","Outside London","SEO/HEO","115","110","33840","32300"
"In post","2022","Asian","Education and Skills Funding Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Education Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Estyn","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","FCDO Services","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","FCDO Services","Outside London","EO","15","15","[c]","[c]"
"In post","2022","Asian","FCDO Services","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Asian","FCDO Services","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Asian","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","FCDO Services","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Outside London","EO","30","25","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Agency","Outside London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Asian","Food Standards Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Food Standards Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","30","30","28450","28250"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","65","60","31310","30670"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","80","75","59310","57400"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","15","15","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","125","120","38590","38230"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6/G7","35","35","59110","58030"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","5","5","[c]","[c]"
"In post","2022","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO/HEO","40","40","34910","34220"
"In post","2022","Asian","Forestry and Land Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Forestry and Land Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Forestry and Land Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Forestry and Land Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Forestry and Land Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Actuary's Department","London","AA/AO","5","5","[c]","[c]"
"In post","2022","Asian","Government Actuary's Department","London","EO","5","5","[c]","[c]"
"In post","2022","Asian","Government Actuary's Department","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Asian","Government Actuary's Department","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Actuary's Department","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Asian","Government Actuary's Department","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Actuary's Department","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Actuary's Department","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","London","SEO/HEO","25","25","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Internal Audit Agency","Outside London","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Asian","Government Legal Department","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Asian","Government Legal Department","London","EO","55","55","27660","26950"
"In post","2022","Asian","Government Legal Department","London","G6/G7","185","175","57410","52100"
"In post","2022","Asian","Government Legal Department","London","SCS level","5","5","[c]","[c]"
"In post","2022","Asian","Government Legal Department","London","SEO/HEO","30","30","37630","38290"
"In post","2022","Asian","Government Legal Department","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Legal Department","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Asian","Government Legal Department","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Legal Department","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","Outside London","EO","5","5","[c]","[c]"
"In post","2022","Asian","Government Property Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Government Property Agency","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","London","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","Outside London","G6/G7","15","15","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Health and Safety Executive","Outside London","SEO/HEO","35","35","56510","50360"
"In post","2022","Asian","HM Courts and Tribunals Service","London","AA/AO","360","320","23610","23720"
"In post","2022","Asian","HM Courts and Tribunals Service","London","EO","145","140","28540","28310"
"In post","2022","Asian","HM Courts and Tribunals Service","London","G6/G7","35","30","59260","57540"
"In post","2022","Asian","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Courts and Tribunals Service","London","SEO/HEO","165","160","38580","34610"
"In post","2022","Asian","HM Courts and Tribunals Service","Outside London","AA/AO","570","490","20940","20970"
"In post","2022","Asian","HM Courts and Tribunals Service","Outside London","EO","110","110","25220","25120"
"In post","2022","Asian","HM Courts and Tribunals Service","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2022","Asian","HM Courts and Tribunals Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Courts and Tribunals Service","Outside London","SEO/HEO","155","150","35880","36050"
"In post","2022","Asian","HM Courts and Tribunals Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Courts and Tribunals Service","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Courts and Tribunals Service","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Courts and Tribunals Service","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Crown Prosecution Service Inspectorate","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","HM Land Registry","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Asian","HM Land Registry","London","EO","15","10","[c]","[c]"
