"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Transport (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions (excl. agencies)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions (excl. agencies)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department for Work and Pensions (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","EO","Undeclared","50","[c]","27200","27270"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Department of Health and Social Care (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Licensing Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Standards Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Standards Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Driver and Vehicle Standards Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Food Standards Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Actuary's Department","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Actuary's Department","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Actuary's Department","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Legal Department","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Legal Department","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Legal Department","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Legal Department","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","Government Legal Department","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Courts and Tribunals Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Courts and Tribunals Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Land Registry","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Communications","HM Land Registry","AO","LGBO","[c]","[c]","[c]","[c]"
