"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","Unknown","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","HEO","Female","70","[c]","30910","28000"
"New entrant CS","2022","Unknown","Unknown","HEO","Male","65","[c]","30410","28000"
"New entrant CS","2022","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Female","225","[c]","26690","22940"
"New entrant CS","2022","Unknown","Unknown","Unknown","Male","175","[c]","22440","16190"
"New entrant CS","2022","Wales","East Wales","AA","Female","35","[c]","19990","20890"
"New entrant CS","2022","Wales","East Wales","AA","Male","45","[c]","20370","20890"
"New entrant CS","2022","Wales","East Wales","AO","Female","530","[c]","21130","21250"
"New entrant CS","2022","Wales","East Wales","AO","Male","450","[c]","21480","21250"
"New entrant CS","2022","Wales","East Wales","EO","Female","250","[c]","25740","25860"
"New entrant CS","2022","Wales","East Wales","EO","Male","240","[c]","26090","26130"
"New entrant CS","2022","Wales","East Wales","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","G7","Female","55","[c]","52710","50210"
"New entrant CS","2022","Wales","East Wales","G7","Male","65","[c]","53090","51380"
"New entrant CS","2022","Wales","East Wales","HEO","Female","220","[c]","31380","30710"
"New entrant CS","2022","Wales","East Wales","HEO","Male","190","[c]","31650","30900"
"New entrant CS","2022","Wales","East Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Wales","East Wales","SEO","Female","130","[c]","39460","38340"
"New entrant CS","2022","Wales","East Wales","SEO","Male","100","[c]","40530","40100"
"New entrant CS","2022","Wales","East Wales","Unknown","Female","125","[c]","24830","23170"
"New entrant CS","2022","Wales","East Wales","Unknown","Male","60","[c]","29890","28710"
"New entrant CS","2022","Wales","West Wales and The Valleys","AA","Female","145","[c]","18460","18310"
"New entrant CS","2022","Wales","West Wales and The Valleys","AA","Male","130","[c]","18690","18310"
"New entrant CS","2022","Wales","West Wales and The Valleys","AO","Female","370","[c]","21550","21300"
"New entrant CS","2022","Wales","West Wales and The Valleys","AO","Male","250","[c]","21680","21300"
"New entrant CS","2022","Wales","West Wales and The Valleys","EO","Female","160","[c]","27290","27570"
"New entrant CS","2022","Wales","West Wales and The Valleys","EO","Male","155","[c]","27220","27570"
"New entrant CS","2022","Wales","West Wales and The Valleys","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","HEO","Female","55","[c]","32080","31210"
"New entrant CS","2022","Wales","West Wales and The Valleys","HEO","Male","40","[c]","32740","31210"
"New entrant CS","2022","Wales","West Wales and The Valleys","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Wales","West Wales and The Valleys","SEO","Female","45","[c]","39540","40100"
"New entrant CS","2022","Wales","West Wales and The Valleys","SEO","Male","35","[c]","39510","38650"
"New entrant CS","2022","Wales","West Wales and The Valleys","Unknown","Female","150","[c]","24240","23170"
"New entrant CS","2022","Wales","West Wales and The Valleys","Unknown","Male","90","[c]","28700","28760"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","Female","115","[c]","21690","21300"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AO","Male","90","[c]","22620","23140"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Female","85","[c]","27020","27570"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","Male","65","[c]","26510","27570"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","115","[c]","27590","24800"
"New entrant CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","45","[c]","32280","26530"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","AA","Female","50","[c]","20480","20890"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","AA","Male","40","[c]","21560","20890"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","AO","Female","275","[c]","21770","21260"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","AO","Male","150","[c]","22450","23140"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","EO","Female","110","[c]","26740","27570"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","EO","Male","90","[c]","27220","26860"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","HEO","Female","35","[c]","31740","32700"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","SEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","Female","155","[c]","27350","24770"
"New entrant CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","Male","55","[c]","27700","24800"
"New entrant CS","2022","West Midlands (England)","West Midlands","AA","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","AA","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","AO","Female","650","[c]","21280","21250"
"New entrant CS","2022","West Midlands (England)","West Midlands","AO","Male","430","[c]","21460","21250"
"New entrant CS","2022","West Midlands (England)","West Midlands","EO","Female","565","[c]","26680","27020"
"New entrant CS","2022","West Midlands (England)","West Midlands","EO","Male","450","[c]","26750","26590"
"New entrant CS","2022","West Midlands (England)","West Midlands","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","G7","Female","80","[c]","51860","49860"
"New entrant CS","2022","West Midlands (England)","West Midlands","G7","Male","80","[c]","52360","49700"
"New entrant CS","2022","West Midlands (England)","West Midlands","HEO","Female","215","[c]","31650","30730"
"New entrant CS","2022","West Midlands (England)","West Midlands","HEO","Male","215","[c]","31670","30960"
"New entrant CS","2022","West Midlands (England)","West Midlands","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","West Midlands","SEO","Female","130","[c]","37970","37080"
"New entrant CS","2022","West Midlands (England)","West Midlands","SEO","Male","110","[c]","38600","38000"
"New entrant CS","2022","West Midlands (England)","West Midlands","Unknown","Female","350","[c]","27420","24800"
"New entrant CS","2022","West Midlands (England)","West Midlands","Unknown","Male","140","[c]","28150","26310"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","Female","40","[c]","20430","20890"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","Female","130","[c]","22140","22600"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AO","Male","150","[c]","22700","23140"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Female","35","[c]","26450","27570"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","Male","40","[c]","26120","26350"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Female","125","[c]","27850","25480"
"New entrant CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","Male","30","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","AO","Female","70","[c]","21360","21300"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","AO","Male","65","[c]","22400","21300"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","EO","Female","70","[c]","25450","26350"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","EO","Male","65","[c]","26230","25890"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","G7","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","G7","Male","35","[c]","52890","49340"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","HEO","Female","65","[c]","31100","30350"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","HEO","Male","60","[c]","31090","30640"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","SEO","Female","40","[c]","39860","37300"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","SEO","Male","40","[c]","38490","37190"
"New entrant CS","2022","Yorkshire and The Humber","North Yorkshire","Unknown","Female","65","[c]","27760","24800"
