"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Cheshire East","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","AA/AO","AO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","EO","EO","50","45","27660","27570"
"In post","2022","Declared disabled","Cheshire East","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","SEO/HEO","HEO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cheshire East","Unknown","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","AA/AO","AO","20","15","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","EO","EO","50","45","27240","27570"
"In post","2022","Declared disabled","Cheshire West and Chester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cheshire West and Chester","Unknown","Unknown","20","15","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","AA/AO","AO","55","50","27070","26880"
"In post","2022","Declared disabled","Chorley and West Lancashire","EO","EO","35","30","28460","27570"
"In post","2022","Declared disabled","Chorley and West Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","SEO/HEO","HEO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Chorley and West Lancashire","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","City of Edinburgh","AA/AO","AA","60","55","22550","23230"
"In post","2022","Declared disabled","City of Edinburgh","AA/AO","AO","215","200","23310","22340"
"In post","2022","Declared disabled","City of Edinburgh","EO","EO","290","270","29340","28990"
"In post","2022","Declared disabled","City of Edinburgh","G6/G7","G6","55","50","72630","75340"
"In post","2022","Declared disabled","City of Edinburgh","G6/G7","G7","150","145","57120","57190"
"In post","2022","Declared disabled","City of Edinburgh","SCS level","SCS level","10","10","[c]","[c]"
"In post","2022","Declared disabled","City of Edinburgh","SEO/HEO","HEO","245","240","34780","34600"
"In post","2022","Declared disabled","City of Edinburgh","SEO/HEO","SEO","195","185","44280","43660"
"In post","2022","Declared disabled","City of Edinburgh","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","AA/AO","AO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","EO","EO","90","80","29420","27570"
"In post","2022","Declared disabled","Clackmannanshire and Fife","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","SEO/HEO","HEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Clackmannanshire and Fife","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","EO","EO","30","30","27700","27570"
"In post","2022","Declared disabled","Conwy and Denbighshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Conwy and Denbighshire","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","AA/AO","AA","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","AA/AO","AO","95","80","21250","21260"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","EO","EO","80","75","27420","27570"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","HEO","25","20","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Cornwall and Isles of Scilly","Unknown","Unknown","25","25","[c]","[c]"
"In post","2022","Declared disabled","Coventry","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Coventry","AA/AO","AO","35","30","21640","21260"
"In post","2022","Declared disabled","Coventry","EO","EO","80","65","26850","27130"
"In post","2022","Declared disabled","Coventry","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Coventry","G6/G7","G7","40","40","51190","50400"
"In post","2022","Declared disabled","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Coventry","SEO/HEO","HEO","60","55","31390","31000"
"In post","2022","Declared disabled","Coventry","SEO/HEO","SEO","40","35","37910","37100"
"In post","2022","Declared disabled","Coventry","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Croydon","AA/AO","AA","25","20","[c]","[c]"
"In post","2022","Declared disabled","Croydon","AA/AO","AO","155","135","25600","25630"
"In post","2022","Declared disabled","Croydon","EO","EO","295","270","29980","29370"
"In post","2022","Declared disabled","Croydon","G6/G7","G6","50","50","73430","74850"
"In post","2022","Declared disabled","Croydon","G6/G7","G7","95","90","60510","60000"
"In post","2022","Declared disabled","Croydon","SCS level","SCS level","5","5","[c]","[c]"
"In post","2022","Declared disabled","Croydon","SEO/HEO","HEO","215","205","36560","36550"
"In post","2022","Declared disabled","Croydon","SEO/HEO","SEO","170","160","44490","43810"
"In post","2022","Declared disabled","Croydon","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Darlington","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Darlington","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Darlington","EO","EO","30","25","26460","26060"
"In post","2022","Declared disabled","Darlington","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Darlington","G6/G7","G7","20","20","[c]","[c]"
"In post","2022","Declared disabled","Darlington","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Darlington","SEO/HEO","HEO","35","35","30590","30190"
"In post","2022","Declared disabled","Darlington","SEO/HEO","SEO","30","30","[c]","[c]"
"In post","2022","Declared disabled","Darlington","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Derby","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","Derby","AA/AO","AO","80","70","21190","21260"
"In post","2022","Declared disabled","Derby","EO","EO","45","40","27840","27570"
"In post","2022","Declared disabled","Derby","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derby","Unknown","Unknown","35","35","30440","28200"
"In post","2022","Declared disabled","Derry City and Strabane","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derry City and Strabane","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Derry City and Strabane","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon CC","AA/AO","AA","40","35","19580","19810"
"In post","2022","Declared disabled","Devon CC","AA/AO","AO","200","165","22540","21260"
"In post","2022","Declared disabled","Devon CC","EO","EO","185","165","27670","27570"
"In post","2022","Declared disabled","Devon CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Declared disabled","Devon CC","G6/G7","G7","30","30","51730","48020"
"In post","2022","Declared disabled","Devon CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Devon CC","SEO/HEO","HEO","70","65","33080","32730"
"In post","2022","Declared disabled","Devon CC","SEO/HEO","SEO","60","55","41230","39650"
"In post","2022","Declared disabled","Devon CC","Unknown","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Dorset","AA/AO","AA","20","20","[c]","[c]"
"In post","2022","Declared disabled","Dorset","AA/AO","AO","80","75","24970","23550"
"In post","2022","Declared disabled","Dorset","EO","EO","75","65","28420","27570"
"In post","2022","Declared disabled","Dorset","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dorset","SEO/HEO","HEO","45","45","34400","33840"
"In post","2022","Declared disabled","Dorset","SEO/HEO","SEO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Dorset","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Dudley","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dudley","AA/AO","AO","75","65","21100","21260"
"In post","2022","Declared disabled","Dudley","EO","EO","65","55","27310","27570"
"In post","2022","Declared disabled","Dudley","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dudley","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dudley","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Dudley","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dudley","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","AA/AO","AO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","EO","EO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Dumfries and Galloway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Durham","AA/AO","AA","35","30","19710","19200"
"In post","2022","Declared disabled","Durham","AA/AO","AO","270","230","23080","21680"
"In post","2022","Declared disabled","Durham","EO","EO","185","165","27370","27570"
"In post","2022","Declared disabled","Durham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Durham","G6/G7","G7","15","15","[c]","[c]"
"In post","2022","Declared disabled","Durham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Durham","SEO/HEO","HEO","50","45","33400","33840"
"In post","2022","Declared disabled","Durham","SEO/HEO","SEO","25","25","[c]","[c]"
"In post","2022","Declared disabled","Durham","Unknown","Unknown","30","30","[c]","[c]"
"In post","2022","Declared disabled","Ealing","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Ealing","EO","EO","55","50","31200","31060"
"In post","2022","Declared disabled","Ealing","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ealing","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ealing","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Ealing","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Ealing","Unknown","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","AA/AO","AO","30","25","21800","21260"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","EO","EO","55","45","26570","27570"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Cumbria","AA/AO","AA","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Cumbria","AA/AO","AO","30","25","[c]","[c]"
"In post","2022","Declared disabled","East Cumbria","EO","EO","35","35","26350","26520"
"In post","2022","Declared disabled","East Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Cumbria","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Declared disabled","East Cumbria","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Cumbria","SEO/HEO","HEO","15","10","[c]","[c]"
"In post","2022","Declared disabled","East Cumbria","SEO/HEO","SEO","10","5","[c]","[c]"
"In post","2022","Declared disabled","East Cumbria","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","East Derbyshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","East Derbyshire","AA/AO","AO","20","15","[c]","[c]"
"In post","2022","Declared disabled","East Derbyshire","EO","EO","40","35","27210","27570"
