"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Communications","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Companies House","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Crown Prosecution Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Digital, Culture, Media and Sport","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Education (excl. agencies)","EO","15","[c]","27440","28500"
"Leaver CS","2022","20-29","Communications","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for International Trade","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department of Health and Social Care (excl. agencies)","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","HM Treasury (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Maritime and Coastguard Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Met Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Ministry of Defence (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","National Savings and Investments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Public Health England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","UK Health Security Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","UK Health Security Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","UK Hydrographic Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Communications","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Cabinet Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Companies House","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Department for Work and Pensions (excl. agencies)","AO","10","[c]","21920","21260"
"Leaver CS","2022","20-29","Counter Fraud","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Government Internal Audit Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Serious Fraud Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Serious Fraud Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Counter Fraud","Serious Fraud Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","Department for Work and Pensions (excl. agencies)","AO","45","[c]","21420","21260"
"Leaver CS","2022","20-29","Debt","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Debt","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Cabinet Office (excl. agencies)","AO","15","[c]","19350","18200"
"Leaver CS","2022","20-29","Digital, Data & Technology","Cabinet Office (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Cabinet Office (excl. agencies)","G7","15","[c]","55470","54700"
"Leaver CS","2022","20-29","Digital, Data & Technology","Cabinet Office (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Cabinet Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Companies House","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Crown Commercial Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Crown Commercial Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Defence Equipment and Support","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for International Trade","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for International Trade","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","SEO","15","[c]","41860","40670"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Driver and Vehicle Licensing Agency","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Driver and Vehicle Licensing Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Driver and Vehicle Standards Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Education and Skills Funding Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Education and Skills Funding Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","HM Land Registry","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","HM Land Registry","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","HM Land Registry","HEO","10","[c]","36350","38450"
"Leaver CS","2022","20-29","Digital, Data & Technology","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Intellectual Property Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Maritime and Coastguard Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Digital, Data & Technology","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
