"Status","Year","Age","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","No function","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","No function","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Derbyshire and Nottinghamshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","No function","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","East Anglia","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","No function","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","East Wales","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","No function","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","East Wales","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","No function","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","No function","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","No function","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Eastern Scotland","Unknown","10","5","[c]","[c]"
"In post","2022","16-19","No function","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","No function","Greater Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","No function","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Greater Manchester","Unknown","20","20","[c]","[c]"
"In post","2022","16-19","No function","Hampshire and Isle of Wight","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","No function","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Hampshire and Isle of Wight","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","No function","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Inner London - East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","No function","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Inner London - West","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","No function","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","No function","Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","No function","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Kent","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","No function","Lancashire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","No function","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","No function","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Merseyside","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","No function","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Merseyside","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","No function","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Northumberland, and Tyne and Wear","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","No function","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Northumberland, and Tyne and Wear","Unknown","20","15","[c]","[c]"
"In post","2022","16-19","No function","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Outer London - East and North East","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","No function","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Outer London - South","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","No function","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Outer London - West and North West","Undeclared","5","0","[c]","[c]"
"In post","2022","16-19","No function","Shropshire and Staffordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","No function","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","South Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","No function","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","South Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","No function","Southern Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","No function","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Surrey, East and West Sussex","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","16-19","No function","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Surrey, East and West Sussex","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","No function","Tees Valley and Durham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","No function","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","West Central Scotland","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","16-19","No function","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","16-19","No function","West Midlands","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","16-19","No function","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","No function","West Wales and The Valleys","Heterosexual / straight","30","25","20030","18310"
"In post","2022","16-19","No function","West Wales and The Valleys","LGBO","5","5","[c]","[c]"
"In post","2022","16-19","No function","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","West Wales and The Valleys","Unknown","45","35","19320","18310"
"In post","2022","16-19","No function","West Yorkshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","16-19","No function","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","No function","West Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2022","16-19","Project Delivery","Devon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","16-19","Project Delivery","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","45","45","19370","19460"
"In post","2022","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","35","35","17390","17140"
"In post","2022","16-19","Project Delivery","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","Southern Scotland","Unknown","10","10","[c]","[c]"
"In post","2022","16-19","Project Delivery","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Project Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Property","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
