"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","AA/AO","AO","20","[c]","21590","21300"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","EO","EO","10","[c]","26170","25830"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","G6/G7","G6","15","[c]","70170","71610"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","AA/AO","AA","15","[c]","18680","18310"
"Leaver CS","2022","65+","Department for Transport","AA/AO","AO","50","[c]","23200","21840"
"Leaver CS","2022","65+","Department for Transport","EO","EO","75","[c]","28480","26780"
"Leaver CS","2022","65+","Department for Transport","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","SEO/HEO","HEO","10","[c]","34450","33350"
"Leaver CS","2022","65+","Department for Transport","SEO/HEO","SEO","10","[c]","45960","46620"
"Leaver CS","2022","65+","Department for Work and Pensions","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions","AA/AO","AO","550","[c]","21210","21260"
"Leaver CS","2022","65+","Department for Work and Pensions","EO","EO","535","[c]","27900","27570"
"Leaver CS","2022","65+","Department for Work and Pensions","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions","G6/G7","G7","15","[c]","59580","59590"
"Leaver CS","2022","65+","Department for Work and Pensions","SEO/HEO","HEO","70","[c]","34450","34290"
"Leaver CS","2022","65+","Department for Work and Pensions","SEO/HEO","SEO","25","[c]","44270","40670"
"Leaver CS","2022","65+","Department of Health and Social Care","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","AA/AO","AO","10","[c]","22630","22110"
"Leaver CS","2022","65+","Department of Health and Social Care","EO","EO","25","[c]","27390","27900"
"Leaver CS","2022","65+","Department of Health and Social Care","G6/G7","G6","10","[c]","70070","71230"
"Leaver CS","2022","65+","Department of Health and Social Care","G6/G7","G7","15","[c]","54630","54030"
"Leaver CS","2022","65+","Department of Health and Social Care","SCS level","SCS level","25","[c]","99740","97580"
"Leaver CS","2022","65+","Department of Health and Social Care","SEO/HEO","HEO","15","[c]","32350","31400"
"Leaver CS","2022","65+","Department of Health and Social Care","SEO/HEO","SEO","20","[c]","40610","40560"
"Leaver CS","2022","65+","Estyn","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","EO","EO","25","[c]","27730","27130"
"Leaver CS","2022","65+","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","SEO/HEO","HEO","10","[c]","33840","33840"
"Leaver CS","2022","65+","HM Land Registry","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","AA/AO","AA","55","[c]","21000","20830"
"Leaver CS","2022","65+","HM Revenue and Customs","AA/AO","AO","310","[c]","21600","21250"
"Leaver CS","2022","65+","HM Revenue and Customs","EO","EO","165","[c]","28230","28920"
"Leaver CS","2022","65+","HM Revenue and Customs","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","SEO/HEO","HEO","80","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","SEO/HEO","SEO","45","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","AA/AO","AA","35","[c]","20010","18240"
"Leaver CS","2022","65+","Home Office","AA/AO","AO","70","[c]","22990","21680"
"Leaver CS","2022","65+","Home Office","EO","EO","105","[c]","28140","27370"
"Leaver CS","2022","65+","Home Office","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","SEO/HEO","HEO","25","[c]","35860","36620"
"Leaver CS","2022","65+","Home Office","SEO/HEO","SEO","15","[c]","42960","43530"
"Leaver CS","2022","65+","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","AA/AO","AA","130","[c]","19510","19560"
"Leaver CS","2022","65+","Ministry of Defence","AA/AO","AO","185","[c]","22970","21580"
"Leaver CS","2022","65+","Ministry of Defence","EO","EO","165","[c]","27370","26930"
"Leaver CS","2022","65+","Ministry of Defence","G6/G7","G6","20","[c]","74640","71310"
"Leaver CS","2022","65+","Ministry of Defence","G6/G7","G7","35","[c]","56980","54540"
"Leaver CS","2022","65+","Ministry of Defence","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","SEO/HEO","HEO","145","[c]","35040","34110"
"Leaver CS","2022","65+","Ministry of Defence","SEO/HEO","SEO","80","[c]","43000","41320"
"Leaver CS","2022","65+","Ministry of Defence","Unknown","Unknown","25","[c]","40670","34160"
"Leaver CS","2022","65+","Ministry of Justice","AA/AO","AA","240","[c]","18620","18160"
"Leaver CS","2022","65+","Ministry of Justice","AA/AO","AO","290","[c]","21760","20970"
"Leaver CS","2022","65+","Ministry of Justice","EO","EO","50","[c]","26050","25120"
"Leaver CS","2022","65+","Ministry of Justice","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","SEO/HEO","HEO","30","[c]","32920","33160"
"Leaver CS","2022","65+","Ministry of Justice","SEO/HEO","SEO","35","[c]","44220","45140"
"Leaver CS","2022","65+","Ministry of Justice","Unknown","Unknown","190","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","EO","EO","10","[c]","35030","36060"
"Leaver CS","2022","65+","National Crime Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","AA/AO","AA","25","[c]","22230","23230"
"Leaver CS","2022","65+","Scottish Government","AA/AO","AO","50","[c]","25350","24020"
"Leaver CS","2022","65+","Scottish Government","EO","EO","35","[c]","32110","30630"
"Leaver CS","2022","65+","Scottish Government","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","G6/G7","G7","15","[c]","59890","62170"
"Leaver CS","2022","65+","Scottish Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","SEO/HEO","HEO","25","[c]","36770","36130"
"Leaver CS","2022","65+","Scottish Government","SEO/HEO","SEO","20","[c]","46930","47490"
"Leaver CS","2022","65+","The National Archives","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","AA/AO","AA","15","[c]","20290","19300"
"Leaver CS","2022","65+","UK Statistics Authority","AA/AO","AO","40","[c]","20040","19610"
"Leaver CS","2022","65+","UK Statistics Authority","EO","EO","10","[c]","25340","24730"
"Leaver CS","2022","65+","UK Statistics Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","AA/AO","AO","15","[c]","24310","23830"
"Leaver CS","2022","65+","Welsh Government","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Attorney General's Departments","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Cabinet Office","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Cabinet Office","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Business, Energy and Industrial Strategy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department for Work and Pensions","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Department of Health and Social Care","AA/AO","AA","10","[c]","21050","22350"
"Leaver Dept.","2022","16-19","Department of Health and Social Care","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","HM Revenue and Customs","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Ministry of Defence","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Ministry of Justice","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Attorney General's Departments","AA/AO","AO","30","[c]","23420","23770"
"Leaver Dept.","2022","20-29","Attorney General's Departments","EO","EO","30","[c]","27300","27200"
"Leaver Dept.","2022","20-29","Attorney General's Departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Attorney General's Departments","SEO/HEO","HEO","15","[c]","31610","31540"
"Leaver Dept.","2022","20-29","Attorney General's Departments","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cabinet Office","AA/AO","AO","25","[c]","22270","21050"
"Leaver Dept.","2022","20-29","Cabinet Office","EO","EO","120","[c]","27490","27500"
"Leaver Dept.","2022","20-29","Cabinet Office","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cabinet Office","G6/G7","G7","85","[c]","54370","54700"
"Leaver Dept.","2022","20-29","Cabinet Office","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Cabinet Office","SEO/HEO","HEO","615","[c]","32130","32000"
"Leaver Dept.","2022","20-29","Cabinet Office","SEO/HEO","SEO","50","[c]","40280","40600"
"Leaver Dept.","2022","20-29","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Charity Commission","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Charity Commission","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","AO","25","[c]","21760","21130"
"Leaver Dept.","2022","20-29","Department for Business, Energy and Industrial Strategy","EO","EO","55","[c]","26320","27350"
