"Status","Year","Profession_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Medicine","Inner London - West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Kent","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Leicestershire, Rutland and Northamptonshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Lincolnshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Merseyside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","North Yorkshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Northumberland, and Tyne and Wear","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - West and North West","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Outer London - West and North West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Wales and The Valleys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Wales and The Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Yorkshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","AA/AO","240","[c]","24840","24250"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","EO","170","[c]","28840","29290"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","15","[c]","40920","37540"
"New entrant CS","2022","Operational Delivery","Bedfordshire and Hertfordshire","Outside London","Unknown","165","[c]","28720","26310"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","370","[c]","25040","28140"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","140","[c]","28180","27570"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","25","[c]","35100","31990"
"New entrant CS","2022","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","295","[c]","28680","24270"
"New entrant CS","2022","Operational Delivery","Cheshire","Outside London","AA/AO","185","[c]","21770","21300"
"New entrant CS","2022","Operational Delivery","Cheshire","Outside London","EO","70","[c]","30420","28840"
"New entrant CS","2022","Operational Delivery","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cheshire","Outside London","SEO/HEO","30","[c]","37060","37450"
"New entrant CS","2022","Operational Delivery","Cheshire","Outside London","Unknown","115","[c]","26290","24800"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","AA/AO","100","[c]","21480","21260"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","EO","20","[c]","26650","27570"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cornwall and Isles of Scilly","Outside London","Unknown","50","[c]","27860","24850"
"New entrant CS","2022","Operational Delivery","Cumbria","Outside London","AA/AO","170","[c]","21260","21300"
"New entrant CS","2022","Operational Delivery","Cumbria","Outside London","EO","30","[c]","26590","27570"
"New entrant CS","2022","Operational Delivery","Cumbria","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Cumbria","Outside London","Unknown","75","[c]","28120","27480"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","AA/AO","665","[c]","21450","21250"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","EO","300","[c]","26880","26590"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","70","[c]","33220","33080"
"New entrant CS","2022","Operational Delivery","Derbyshire and Nottinghamshire","Outside London","Unknown","345","[c]","27740","25480"
"New entrant CS","2022","Operational Delivery","Devon","Outside London","AA/AO","310","[c]","21830","21750"
"New entrant CS","2022","Operational Delivery","Devon","Outside London","EO","30","[c]","27350","27130"
"New entrant CS","2022","Operational Delivery","Devon","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Devon","Outside London","SEO/HEO","25","[c]","34010","32200"
"New entrant CS","2022","Operational Delivery","Devon","Outside London","Unknown","170","[c]","26980","24800"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","Outside London","AA/AO","155","[c]","22550","22600"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","Outside London","EO","50","[c]","26670","27130"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","Outside London","SEO/HEO","10","[c]","34640","31990"
"New entrant CS","2022","Operational Delivery","Dorset and Somerset","Outside London","Unknown","180","[c]","27000","24090"
"New entrant CS","2022","Operational Delivery","East Anglia","Outside London","AA/AO","570","[c]","22890","21820"
"New entrant CS","2022","Operational Delivery","East Anglia","Outside London","EO","170","[c]","26790","27570"
"New entrant CS","2022","Operational Delivery","East Anglia","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Anglia","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Anglia","Outside London","SEO/HEO","30","[c]","37340","36330"
"New entrant CS","2022","Operational Delivery","East Anglia","Outside London","Unknown","470","[c]","26290","24800"
"New entrant CS","2022","Operational Delivery","East Wales","Outside London","AA/AO","785","[c]","21270","21250"
"New entrant CS","2022","Operational Delivery","East Wales","Outside London","EO","205","[c]","25730","26130"
"New entrant CS","2022","Operational Delivery","East Wales","Outside London","G6/G7","15","[c]","53960","50210"
"New entrant CS","2022","Operational Delivery","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Wales","Outside London","SEO/HEO","120","[c]","34750","33080"
"New entrant CS","2022","Operational Delivery","East Wales","Outside London","Unknown","185","[c]","26510","23170"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","300","[c]","22100","22600"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","EO","45","[c]","26210","26130"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","155","[c]","28350","26310"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","Outside London","AA/AO","615","[c]","21430","21260"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","Outside London","EO","180","[c]","27280","27570"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Eastern Scotland","Outside London","SEO/HEO","40","[c]","33600","31540"
"New entrant CS","2022","Operational Delivery","Essex","Outside London","AA/AO","245","[c]","23280","24250"
"New entrant CS","2022","Operational Delivery","Essex","Outside London","EO","130","[c]","28920","29290"
"New entrant CS","2022","Operational Delivery","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Essex","Outside London","SEO/HEO","10","[c]","32790","31330"
"New entrant CS","2022","Operational Delivery","Essex","Outside London","Unknown","260","[c]","28170","24800"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","515","[c]","21440","21260"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","165","[c]","26580","26590"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","30","[c]","54860","54000"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","120","[c]","34420","33080"
"New entrant CS","2022","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","380","[c]","27710","24830"
"New entrant CS","2022","Operational Delivery","Greater Manchester","Outside London","AA/AO","820","[c]","21390","21250"
"New entrant CS","2022","Operational Delivery","Greater Manchester","Outside London","EO","380","[c]","26950","26590"
"New entrant CS","2022","Operational Delivery","Greater Manchester","Outside London","G6/G7","15","[c]","53720","50430"
"New entrant CS","2022","Operational Delivery","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","Greater Manchester","Outside London","SEO/HEO","95","[c]","33290","33080"
"New entrant CS","2022","Operational Delivery","Greater Manchester","Outside London","Unknown","490","[c]","27290","24800"
