"Status","Year","Age","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","The National Archives","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Transport Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Transport Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Transport Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Debt Management Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Debt Management Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Debt Management Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","Heterosexual / straight","310","[c]","37020","32330"
"New entrant CS","2022","30-39","UK Health Security Agency","LGBO","40","[c]","37960","37080"
"New entrant CS","2022","30-39","UK Health Security Agency","Undeclared","60","[c]","40750","36330"
"New entrant CS","2022","30-39","UK Health Security Agency","Unknown","125","[c]","43870","40360"
"New entrant CS","2022","30-39","UK Hydrographic Office","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Hydrographic Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Space Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Heterosexual / straight","180","[c]","33020","30710"
"New entrant CS","2022","30-39","UK Statistics Authority","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Supreme Court","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","Heterosexual / straight","40","[c]","26850","22010"
"New entrant CS","2022","30-39","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","Unknown","60","[c]","25440","22010"
"New entrant CS","2022","30-39","Vehicle Certification Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Vehicle Certification Agency","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government (excl. agencies)","Heterosexual / straight","70","[c]","34110","31210"
"New entrant CS","2022","30-39","Welsh Government (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wilton Park","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","Heterosexual / straight","60","[c]","27890","24920"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","Heterosexual / straight","105","[c]","46260","40600"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","Unknown","100","[c]","64700","65000"
"New entrant CS","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Charity Commission","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Charity Commission","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Companies House","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Companies House","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Companies House","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Competition and Markets Authority","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Commercial Service","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Office and Procurator Fiscal Service","Heterosexual / straight","40","[c]","28690","21050"
"New entrant CS","2022","40-49","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","Heterosexual / straight","90","[c]","43940","48080"
"New entrant CS","2022","40-49","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","Heterosexual / straight","110","[c]","35010","33000"
"New entrant CS","2022","40-49","Defence Equipment and Support","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","Unknown","40","[c]","41270","41000"
"New entrant CS","2022","40-49","Defence Science and Technology Laboratory","Heterosexual / straight","35","[c]","38760","38070"
"New entrant CS","2022","40-49","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Science and Technology Laboratory","Unknown","40","[c]","37420","36210"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","55","[c]","43800","40050"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","Heterosexual / straight","90","[c]","39430","36500"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Education (excl. agencies)","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","235","[c]","42700","38180"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","45","[c]","45900","45670"
"New entrant CS","2022","40-49","Department for International Trade","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for International Trade","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","70","[c]","41040","39600"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport (excl. agencies)","Heterosexual / straight","60","[c]","46400","48770"
"New entrant CS","2022","40-49","Department for Transport (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Transport (excl. agencies)","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","1350","[c]","27360","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","LGBO","90","[c]","26860","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","Undeclared","85","[c]","25590","27570"
"New entrant CS","2022","40-49","Department for Work and Pensions (excl. agencies)","Unknown","235","[c]","28510","27570"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","Heterosexual / straight","40","[c]","46550","49530"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department of Health and Social Care (excl. agencies)","Undeclared","90","[c]","44990","39690"
"New entrant CS","2022","40-49","Disclosure Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Disclosure Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Licensing Agency","Heterosexual / straight","55","[c]","23590","21840"
"New entrant CS","2022","40-49","Driver and Vehicle Licensing Agency","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Driver and Vehicle Licensing Agency","Unknown","30","[c]","20760","20080"
"New entrant CS","2022","40-49","Driver and Vehicle Standards Agency","Heterosexual / straight","60","[c]","27980","26130"
