"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Defence Equipment and Support","40","40","17460","17140"
"In post","2022","16-19","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","10","5","[c]","[c]"
"In post","2022","16-19","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Transport (excl. agencies)","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Department for Work and Pensions (excl. agencies)","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Driver and Vehicle Licensing Agency","40","35","19110","18310"
"In post","2022","16-19","Unknown","Driver and Vehicle Standards Agency","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","HM Courts and Tribunals Service","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","HM Land Registry","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","HM Prison and Probation Service","70","70","22880","23140"
"In post","2022","16-19","Unknown","HM Revenue and Customs (excl. agencies)","105","100","21790","21250"
"In post","2022","16-19","Unknown","Home Office","40","40","23620","21680"
"In post","2022","16-19","Unknown","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Defence (excl. agencies)","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Royal Fleet Auxiliary","35","35","17940","16450"
"In post","2022","16-19","Unknown","Rural Payments Agency","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Courts and Tribunals Service","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Government (excl. agencies)","15","15","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Prison Service","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Social Security Scotland","5","5","[c]","[c]"
"In post","2022","16-19","Unknown","Submarine Delivery Agency","10","10","[c]","[c]"
"In post","2022","16-19","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Valuation Office Agency","5","5","[c]","[c]"
"In post","2022","16-19","White","Animal and Plant Health Agency","5","5","[c]","[c]"
"In post","2022","16-19","White","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Companies House","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Crown Office and Procurator Fiscal Service","10","10","[c]","[c]"
"In post","2022","16-19","White","Crown Prosecution Service","30","30","[c]","[c]"
"In post","2022","16-19","White","Defence Electronics and Components Agency","15","15","[c]","[c]"
"In post","2022","16-19","White","Defence Equipment and Support","60","60","19300","19460"
"In post","2022","16-19","White","Defence Science and Technology Laboratory","15","15","[c]","[c]"
"In post","2022","16-19","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","10","10","[c]","[c]"
"In post","2022","16-19","White","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Environment, Food and Rural Affairs (excl. agencies)","10","10","[c]","[c]"
"In post","2022","16-19","White","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Department for Work and Pensions (excl. agencies)","95","95","22850","21260"
"In post","2022","16-19","White","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Driver and Vehicle Licensing Agency","30","25","19220","18310"
"In post","2022","16-19","White","Driver and Vehicle Standards Agency","5","5","[c]","[c]"
"In post","2022","16-19","White","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","FCDO Services","20","20","[c]","[c]"
"In post","2022","16-19","White","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","HM Courts and Tribunals Service","10","10","[c]","[c]"
"In post","2022","16-19","White","HM Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","HM Land Registry","5","5","[c]","[c]"
"In post","2022","16-19","White","HM Prison and Probation Service","90","90","23520","23140"
"In post","2022","16-19","White","HM Revenue and Customs (excl. agencies)","65","65","22180","21250"
"In post","2022","16-19","White","HM Treasury (excl. agencies)","10","10","[c]","[c]"
"In post","2022","16-19","White","Home Office","10","10","[c]","[c]"
"In post","2022","16-19","White","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Ministry of Defence (excl. agencies)","15","15","[c]","[c]"
"In post","2022","16-19","White","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Scottish Government (excl. agencies)","15","15","[c]","[c]"
"In post","2022","16-19","White","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Social Security Scotland","10","10","[c]","[c]"
"In post","2022","16-19","White","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Submarine Delivery Agency","10","10","[c]","[c]"
"In post","2022","16-19","White","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","The National Archives","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","UK Health Security Agency","10","10","[c]","[c]"
"In post","2022","16-19","White","UK Statistics Authority","20","15","[c]","[c]"
"In post","2022","16-19","White","Valuation Office Agency","5","5","[c]","[c]"
"In post","2022","16-19","White","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2022","16-19","White","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Advisory, Conciliation and Arbitration Service","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Animal and Plant Health Agency","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Cabinet Office (excl. agencies)","140","140","35890","34550"
"In post","2022","20-29","Asian","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Companies House","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Competition and Markets Authority","30","30","[c]","[c]"
"In post","2022","20-29","Asian","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Crown Commercial Service","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Crown Office and Procurator Fiscal Service","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Crown Prosecution Service","115","115","27840","24590"
"In post","2022","20-29","Asian","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Defence Equipment and Support","70","70","26540","26320"
"In post","2022","20-29","Asian","Defence Science and Technology Laboratory","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Department for Business, Energy and Industrial Strategy (excl. agencies)","225","225","39050","34170"
"In post","2022","20-29","Asian","Department for Digital, Culture, Media and Sport","65","65","37690","34020"
"In post","2022","20-29","Asian","Department for Education (excl. agencies)","160","160","34140","30200"
"In post","2022","20-29","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","95","95","33610","32560"
"In post","2022","20-29","Asian","Department for International Trade","95","95","35970","33640"
"In post","2022","20-29","Asian","Department for Levelling Up, Housing and Communities (excl. agencies)","95","95","35380","33210"
"In post","2022","20-29","Asian","Department for Transport (excl. agencies)","100","100","36350","34710"
"In post","2022","20-29","Asian","Department for Work and Pensions (excl. agencies)","1680","1655","27630","27570"
"In post","2022","20-29","Asian","Department of Health and Social Care (excl. agencies)","90","90","36150","32790"
"In post","2022","20-29","Asian","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Driver and Vehicle Licensing Agency","25","25","[c]","[c]"
"In post","2022","20-29","Asian","Driver and Vehicle Standards Agency","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Education and Skills Funding Agency","40","40","32030","29550"
"In post","2022","20-29","Asian","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","FCDO Services","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Food Standards Agency","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","75","75","34380","33230"
"In post","2022","20-29","Asian","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Government Actuary's Department","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Government Internal Audit Agency","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Government Legal Department","55","55","34510","27350"
"In post","2022","20-29","Asian","Government Property Agency","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Health and Safety Executive","10","10","[c]","[c]"
"In post","2022","20-29","Asian","HM Courts and Tribunals Service","235","230","25050","23720"
"In post","2022","20-29","Asian","HM Land Registry","40","40","26240","22600"
"In post","2022","20-29","Asian","HM Prison and Probation Service","335","330","26330","24950"
"In post","2022","20-29","Asian","HM Revenue and Customs (excl. agencies)","1380","1345","28830","26590"
"In post","2022","20-29","Asian","HM Treasury (excl. agencies)","105","100","37470","32960"
"In post","2022","20-29","Asian","Home Office","515","495","29450","28650"
"In post","2022","20-29","Asian","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Intellectual Property Office","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Legal Aid Agency","15","15","[c]","[c]"
"In post","2022","20-29","Asian","Maritime and Coastguard Agency","5","5","[c]","[c]"
"In post","2022","20-29","Asian","Medicines and Healthcare Products Regulatory Agency","45","45","30550","27400"
"In post","2022","20-29","Asian","Met Office","10","10","[c]","[c]"
"In post","2022","20-29","Asian","Ministry of Defence (excl. agencies)","135","130","33050","33000"
"In post","2022","20-29","Asian","Ministry of Justice (excl. agencies)","80","80","35330","34260"
"In post","2022","20-29","Asian","National Crime Agency","50","50","33160","32520"
"In post","2022","20-29","Asian","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
