"Status","Year","Ethnicity","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","Legal","Crown Prosecution Service","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Department for Education (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","FCDO Services","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Government Legal Department","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Government Legal Department","Legal","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Government Legal Department","Other","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Government Legal Department","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Health and Safety Executive","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","HM Revenue and Customs (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Met Office","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Ministry of Defence (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Public Health England","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Scottish Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Scottish Prison Service","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Serious Fraud Office","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","The Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","The National Archives","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","UK Health Security Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","UK Supreme Court","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Legal","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Animal and Plant Health Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Animal and Plant Health Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Animal and Plant Health Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Animal and Plant Health Agency","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Cabinet Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Charity Commission","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Companies House","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Criminal Injuries Compensation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Crown Commercial Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Crown Commercial Service","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Crown Office and Procurator Fiscal Service","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Equipment and Support","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Science and Technology Laboratory","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Science and Technology Laboratory","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Science and Technology Laboratory","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Science and Technology Laboratory","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Defence Science and Technology Laboratory","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Digital, Culture, Media and Sport","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Education (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Education (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Education (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Education (excl. agencies)","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Transport (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Transport (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Transport (excl. agencies)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department for Work and Pensions (excl. agencies)","Operational Delivery","315","[c]","28110","29290"
"Leaver CS","2022","Black","No function","Department for Work and Pensions (excl. agencies)","Other","30","[c]","30650","31060"
"Leaver CS","2022","Black","No function","Department for Work and Pensions (excl. agencies)","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department of Health and Social Care (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department of Health and Social Care (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department of Health and Social Care (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department of Health and Social Care (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Department of Health and Social Care (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Driver and Vehicle Licensing Agency","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Driver and Vehicle Licensing Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Driver and Vehicle Licensing Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Driver and Vehicle Licensing Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Driver and Vehicle Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Driver and Vehicle Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Driver and Vehicle Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Driver and Vehicle Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Education and Skills Funding Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Education and Skills Funding Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Education and Skills Funding Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Education and Skills Funding Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Government Internal Audit Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","No function","Government Legal Department","Other","[c]","[c]","[c]","[c]"
