"Status","Year","Ethnicity","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Unknown","HM Treasury (excl. agencies)","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Bedfordshire and Hertfordshire","30","[c]","28570","24880"
"New entrant CS","2022","Unknown","Home Office","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","East Anglia","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","East Wales","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","East Yorkshire and Northern Lincolnshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Eastern Scotland","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Essex","40","[c]","26490","24880"
"New entrant CS","2022","Unknown","Home Office","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Greater Manchester","110","[c]","34700","30820"
"New entrant CS","2022","Unknown","Home Office","Home Office","Hampshire and Isle of Wight","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Inner London - East","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Inner London - West","220","[c]","34900","33650"
"New entrant CS","2022","Unknown","Home Office","Home Office","Kent","140","[c]","25150","24880"
"New entrant CS","2022","Unknown","Home Office","Home Office","Leicestershire, Rutland and Northamptonshire","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Merseyside","215","[c]","24180","24880"
"New entrant CS","2022","Unknown","Home Office","Home Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Northern Ireland","35","[c]","26530","24880"
"New entrant CS","2022","Unknown","Home Office","Home Office","Northumberland, and Tyne and Wear","40","[c]","25480","24880"
"New entrant CS","2022","Unknown","Home Office","Home Office","Outer London - South","310","[c]","36230","28650"
"New entrant CS","2022","Unknown","Home Office","Home Office","Outer London - West and North West","125","[c]","29550","28650"
"New entrant CS","2022","Unknown","Home Office","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","South Yorkshire","125","[c]","29070","24880"
"New entrant CS","2022","Unknown","Home Office","Home Office","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","Surrey, East and West Sussex","70","[c]","28220","25770"
"New entrant CS","2022","Unknown","Home Office","Home Office","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","West Central Scotland","90","[c]","26820","24880"
"New entrant CS","2022","Unknown","Home Office","Home Office","West Midlands","70","[c]","25900","24880"
"New entrant CS","2022","Unknown","Home Office","Home Office","West Wales and The Valleys","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Home Office","Home Office","West Yorkshire","55","[c]","26570","24880"
"New entrant CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","Tees Valley and Durham","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Institute for Apprenticeships and Technical Education","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","East Wales","85","[c]","27740","24030"
"New entrant CS","2022","Unknown","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Legal Aid Agency","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","Hampshire and Isle of Wight","30","[c]","31990","26840"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","Kent","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Maritime and Coastguard Agency","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","Devon","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","85","[c]","28630","25540"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","30","[c]","26710","25000"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","East Anglia","60","[c]","29680","24270"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","East Wales","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Eastern Scotland","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Essex","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","115","[c]","32120","26350"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Hampshire and Isle of Wight","90","[c]","30250","26350"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Highlands and Islands","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Inner London - West","75","[c]","38530","37000"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Lincolnshire","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","North Yorkshire","40","[c]","28070","24270"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Outer London - West and North West","15","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","25","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Shropshire and Staffordshire","30","[c]","30230","26350"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","West Central Scotland","60","[c]","26610","23540"
"New entrant CS","2022","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
