"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Nottingham","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Nottingham","AO","110","[c]","20860","21200"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Nottingham","EO","85","[c]","26610","27570"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Nottingham","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Nottingham","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Nottingham","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Nottingham","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South and West Derbyshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South and West Derbyshire","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South and West Derbyshire","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South and West Derbyshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South and West Derbyshire","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South and West Derbyshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South and West Derbyshire","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South and West Derbyshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South Nottinghamshire","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South Nottinghamshire","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South Nottinghamshire","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South Nottinghamshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South Nottinghamshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","West Northamptonshire","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","West Northamptonshire","AO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","West Northamptonshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","West Northamptonshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","West Northamptonshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Bedford","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Bedford","AO","35","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Bedford","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Bedford","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Bedford","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Bedford","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Bedford","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Breckland and South Norfolk","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Breckland and South Norfolk","AO","50","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Breckland and South Norfolk","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Breckland and South Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Cambridgeshire CC","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Cambridgeshire CC","AO","75","[c]","21810","21300"
"Leaver CS","2022","Declared non-disabled","East of England","Cambridgeshire CC","EO","60","[c]","27230","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Cambridgeshire CC","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Cambridgeshire CC","G7","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Cambridgeshire CC","HEO","40","[c]","33070","33000"
"Leaver CS","2022","Declared non-disabled","East of England","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Cambridgeshire CC","SEO","40","[c]","41210","40560"
"Leaver CS","2022","Declared non-disabled","East of England","Cambridgeshire CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Central Bedfordshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Central Bedfordshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Central Bedfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Central Bedfordshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Central Bedfordshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Haven Gateway","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Haven Gateway","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Haven Gateway","EO","50","[c]","29370","29290"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Haven Gateway","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Haven Gateway","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Thames Gateway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Thames Gateway","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Thames Gateway","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Thames Gateway","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Essex Thames Gateway","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Heart of Essex","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Heart of Essex","AO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Heart of Essex","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Heart of Essex","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Heart of Essex","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Heart of Essex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Heart of Essex","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Heart of Essex","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Hertfordshire CC","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Hertfordshire CC","AO","55","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Hertfordshire CC","EO","70","[c]","29260","29290"
"Leaver CS","2022","Declared non-disabled","East of England","Hertfordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Hertfordshire CC","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Hertfordshire CC","HEO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Hertfordshire CC","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Hertfordshire CC","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Luton","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Luton","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Luton","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Luton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Luton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Luton","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","North and West Norfolk","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","North and West Norfolk","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","North and West Norfolk","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","North and West Norfolk","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Norwich and East Norfolk","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Norwich and East Norfolk","AO","70","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Norwich and East Norfolk","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Norwich and East Norfolk","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Norwich and East Norfolk","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Norwich and East Norfolk","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Norwich and East Norfolk","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Peterborough","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Peterborough","AO","30","[c]","21370","21430"
"Leaver CS","2022","Declared non-disabled","East of England","Peterborough","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Peterborough","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Peterborough","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Peterborough","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Peterborough","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Southend-on-Sea","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Southend-on-Sea","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Southend-on-Sea","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Southend-on-Sea","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Southend-on-Sea","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Southend-on-Sea","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Suffolk CC","AA","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Suffolk CC","AO","130","[c]","21370","21260"
"Leaver CS","2022","Declared non-disabled","East of England","Suffolk CC","EO","70","[c]","27160","27570"
"Leaver CS","2022","Declared non-disabled","East of England","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Suffolk CC","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Suffolk CC","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Suffolk CC","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Suffolk CC","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Thurrock","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Thurrock","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Thurrock","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","Thurrock","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","West Essex","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","West Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","West Essex","EO","30","[c]","28850","29290"
"Leaver CS","2022","Declared non-disabled","East of England","West Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","West Essex","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","West Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","East of England","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","London","Barking & Dagenham and Havering","AA","[c]","[c]","[c]","[c]"
