"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Commercial","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Tees Valley and Durham","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","West Midlands","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","West Midlands","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Commercial","West Yorkshire","EO","10","[c]","25620","25120"
"New entrant CS","2022","20-29","Commercial","West Yorkshire","SEO/HEO","20","[c]","33060","30730"
"New entrant CS","2022","20-29","Communications","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Greater Manchester","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Inner London - East","SEO/HEO","10","[c]","37460","40070"
"New entrant CS","2022","20-29","Communications","Inner London - West","AA/AO","20","[c]","22940","23170"
"New entrant CS","2022","20-29","Communications","Inner London - West","EO","80","[c]","27690","27270"
"New entrant CS","2022","20-29","Communications","Inner London - West","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Inner London - West","SEO/HEO","100","[c]","35780","34550"
"New entrant CS","2022","20-29","Communications","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Communications","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","Inner London - East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Corporate Finance","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Kent","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Merseyside","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Merseyside","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Northumberland, and Tyne and Wear","EO","30","[c]","27570","27570"
"New entrant CS","2022","20-29","Counter Fraud","Outer London - East and North East","AA/AO","40","[c]","25090","25110"
"New entrant CS","2022","20-29","Counter Fraud","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Southern Scotland","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","20-29","Counter Fraud","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","West Central Scotland","AA/AO","10","[c]","21260","21260"
"New entrant CS","2022","20-29","Counter Fraud","West Central Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","West Midlands","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","West Wales and The Valleys","AA/AO","15","[c]","21260","21260"
"New entrant CS","2022","20-29","Counter Fraud","West Wales and The Valleys","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Counter Fraud","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Cheshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Cheshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Derbyshire and Nottinghamshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO/HEO","10","[c]","33330","32970"
"New entrant CS","2022","20-29","Digital, Data and Technology","Devon","AA/AO","50","[c]","18420","17900"
"New entrant CS","2022","20-29","Digital, Data and Technology","Devon","EO","20","[c]","25060","24630"
"New entrant CS","2022","20-29","Digital, Data and Technology","Devon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Devon","SEO/HEO","10","[c]","34020","31590"
"New entrant CS","2022","20-29","Digital, Data and Technology","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","East Anglia","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","East Wales","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","East Wales","EO","20","[c]","24290","23880"
"New entrant CS","2022","20-29","Digital, Data and Technology","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","East Wales","SEO/HEO","25","[c]","33950","32210"
"New entrant CS","2022","20-29","Digital, Data and Technology","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Eastern Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","25","[c]","24940","26350"
"New entrant CS","2022","20-29","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","[c]","33620","33000"
"New entrant CS","2022","20-29","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Greater Manchester","EO","40","[c]","26350","26590"
"New entrant CS","2022","20-29","Digital, Data and Technology","Greater Manchester","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Digital, Data and Technology","Greater Manchester","SEO/HEO","45","[c]","34700","33370"
"New entrant CS","2022","20-29","Digital, Data and Technology","Hampshire and Isle of Wight","AA/AO","5","[c]","[c]","[c]"
