"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Finance","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care","Leeds","80","[c]","31590","26330"
"New entrant CS","2022","Finance","Department of Health and Social Care","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Department of Health and Social Care","Westminster","75","[c]","38540","32790"
"New entrant CS","2022","Finance","Department of Health and Social Care","Wiltshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Food Standards Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Foreign, Commonwealth and Development Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Hackney and Newham","15","[c]","46800","43430"
"New entrant CS","2022","Finance","HM Revenue and Customs","Leeds","50","[c]","27370","21250"
"New entrant CS","2022","Finance","HM Revenue and Customs","Liverpool","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","North Lanarkshire","30","[c]","21250","21250"
"New entrant CS","2022","Finance","HM Revenue and Customs","Nottingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","South Lanarkshire","10","[c]","21250","21250"
"New entrant CS","2022","Finance","HM Revenue and Customs","Suffolk CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Telford and Wrekin","10","[c]","42880","40180"
"New entrant CS","2022","Finance","HM Revenue and Customs","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Tyneside","15","[c]","32540","33080"
"New entrant CS","2022","Finance","HM Revenue and Customs","West Sussex (South West)","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Revenue and Customs","Westminster","10","[c]","42300","43430"
"New entrant CS","2022","Finance","HM Treasury","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","HM Treasury","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","60","[c]","25340","23000"
"New entrant CS","2022","Finance","Ministry of Defence","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Buckinghamshire","10","[c]","31620","34000"
"New entrant CS","2022","Finance","Ministry of Defence","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Central Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Lincolnshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Oxfordshire CC","10","[c]","24610","21170"
"New entrant CS","2022","Finance","Ministry of Defence","Portsmouth","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Defence","Wiltshire","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Bedford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","East Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Glasgow City","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Greater Manchester North East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Swansea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Tower Hamlets","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","Westminster","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Ministry of Justice","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","National Crime Agency","Warrington","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Northern Ireland Office","Belfast","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office for Standards in Education, Children's Services and Skills","Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Glasgow City","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Gas and Electricity Markets","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Qualifications and Examinations Regulation","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Office of Rail and Road","Tower Hamlets","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Government","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Government","City of Edinburgh","20","[c]","35000","32000"
"New entrant CS","2022","Finance","Scottish Government","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Scottish Government","North Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Export Finance","Westminster","20","[c]","41090","37180"
"New entrant CS","2022","Finance","UK Statistics Authority","Monmouthshire and Newport","5","[c]","[c]","[c]"
"New entrant CS","2022","Finance","UK Statistics Authority","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","Birmingham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Water Services Regulation Authority","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Berkshire","20","[c]","21850","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Bristol, City of","15","[c]","21720","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","15","[c]","21560","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Cheshire East","35","[c]","21410","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","East Cumbria","30","[c]","21730","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Leeds","25","[c]","22460","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Nottingham","40","[c]","21330","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Tyneside","140","[c]","21590","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","West Cumbria","100","[c]","21560","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","Worcestershire CC","50","[c]","21760","21300"
"New entrant CS","2022","Grants Management","Department for Environment, Food and Rural Affairs","York","45","[c]","21360","21300"
"New entrant CS","2022","Grants Management","The National Archives","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Attorney General's Departments","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Attorney General's Departments","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Attorney General's Departments","Westminster","25","[c]","26560","23770"
"New entrant CS","2022","Human Resources","Attorney General's Departments","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Birmingham","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Bristol, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Glasgow City","25","[c]","35100","32000"
"New entrant CS","2022","Human Resources","Cabinet Office","Greater Manchester South West","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Sheffield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Tower Hamlets","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Tyneside","65","[c]","22400","21050"
"New entrant CS","2022","Human Resources","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Cabinet Office","Westminster","15","[c]","34980","29750"
"New entrant CS","2022","Human Resources","Cabinet Office","York","10","[c]","[c]","[c]"
"New entrant CS","2022","Human Resources","Chancellor's other departments","Camden and City of London","[c]","[c]","[c]","[c]"
