"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","G6/G7","10","[c]","72770","70500"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","SEO/HEO","10","[c]","48450","46360"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","G6/G7","10","[c]","73500","75500"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","G6/G7","10","[c]","70500","70500"
"New entrant CS","2022","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","London","AA/AO","15","[c]","19930","19750"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","London","EO","80","[c]","26990","25750"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","London","G6/G7","25","[c]","64600","63500"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","London","SEO/HEO","25","[c]","38730","37500"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Scotland","AA/AO","25","[c]","18680","18180"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Scotland","EO","80","[c]","23970","23450"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Scotland","G6/G7","10","[c]","54610","54150"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Scotland","SEO/HEO","30","[c]","35100","35000"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Gas and Electricity Markets","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6/G7","10","[c]","52400","50000"
"New entrant CS","2022","No function","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO/HEO","30","[c]","34930","35020"
"New entrant CS","2022","No function","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of Rail and Road","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Public Guardian","East Midlands (England)","AA/AO","50","[c]","20970","20970"
"New entrant CS","2022","No function","Office of the Public Guardian","East Midlands (England)","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Public Guardian","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Public Guardian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Public Guardian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Public Guardian","West Midlands (England)","AA/AO","120","[c]","20960","20970"
"New entrant CS","2022","No function","Office of the Public Guardian","West Midlands (England)","EO","25","[c]","25180","25120"
"New entrant CS","2022","No function","Office of the Public Guardian","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Public Guardian","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Office of the Secretary of State for Wales","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","South West (England)","AA/AO","20","[c]","20160","21520"
"New entrant CS","2022","No function","Planning Inspectorate","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","South West (England)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","South West (England)","SEO/HEO","25","[c]","36160","32780"
"New entrant CS","2022","No function","Planning Inspectorate","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Planning Inspectorate","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","East of England","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","London","AA/AO","15","[c]","23260","23780"
"New entrant CS","2022","No function","Public Health England","London","EO","25","[c]","26110","26880"
"New entrant CS","2022","No function","Public Health England","London","G6/G7","30","[c]","61240","55990"
"New entrant CS","2022","No function","Public Health England","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","London","SEO/HEO","65","[c]","35720","36330"
"New entrant CS","2022","No function","Public Health England","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","South West (England)","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","Yorkshire and The Humber","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","No function","Public Health England","Yorkshire and The Humber","SEO/HEO","15","[c]","35830","36330"
"New entrant CS","2022","No function","Registers of Scotland","Scotland","AA/AO","40","[c]","22780","22780"
