"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","Aberdeen City and Aberdeenshire","Outside London","20","15","27060","27570"
"In post","2022","Counter Fraud","Angus and Dundee City","Outside London","20","20","27330","27570"
"In post","2022","Counter Fraud","Barking & Dagenham and Havering","London","50","45","32410","31060"
"In post","2022","Counter Fraud","Barnet","London","30","30","31930","31880"
"In post","2022","Counter Fraud","Barnsley, Doncaster and Rotherham","Outside London","90","75","27730","27570"
"In post","2022","Counter Fraud","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Bedford","Outside London","35","30","27110","27570"
"In post","2022","Counter Fraud","Belfast","Outside London","450","430","32910","33080"
"In post","2022","Counter Fraud","Berkshire","Outside London","130","115","31880","31020"
"In post","2022","Counter Fraud","Bexley and Greenwich","London","35","30","31120","31060"
"In post","2022","Counter Fraud","Birmingham","Outside London","980","910","32210","28920"
"In post","2022","Counter Fraud","Blackburn with Darwen","Outside London","30","25","27450","27570"
"In post","2022","Counter Fraud","Blackpool","Outside London","60","55","30780","27570"
"In post","2022","Counter Fraud","Bournemouth, Christchurch and Poole","Outside London","15","15","28670","27570"
"In post","2022","Counter Fraud","Bradford","Outside London","55","50","29640","27570"
"In post","2022","Counter Fraud","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Brent","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Bridgend and Neath Port Talbot","Outside London","25","20","28130","27570"
"In post","2022","Counter Fraud","Brighton and Hove","Outside London","50","45","28110","27570"
"In post","2022","Counter Fraud","Bristol, City of","Outside London","445","415","35860","33080"
"In post","2022","Counter Fraud","Bromley","London","65","55","32960","31880"
"In post","2022","Counter Fraud","Buckinghamshire","Outside London","10","10","29810","29530"
"In post","2022","Counter Fraud","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Calderdale and Kirklees","Outside London","45","35","27570","27570"
"In post","2022","Counter Fraud","Cambridgeshire CC","Outside London","25","20","27840","27570"
"In post","2022","Counter Fraud","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","615","565","30980","27570"
"In post","2022","Counter Fraud","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Central Valleys","Outside London","245","225","26080","27570"
"In post","2022","Counter Fraud","Cheshire East","Outside London","10","10","27290","27570"
"In post","2022","Counter Fraud","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Chorley and West Lancashire","Outside London","10","5","[c]","[c]"
"In post","2022","Counter Fraud","City of Edinburgh","Outside London","335","310","31500","28920"
"In post","2022","Counter Fraud","Clackmannanshire and Fife","Outside London","15","15","27380","27570"
"In post","2022","Counter Fraud","Conwy and Denbighshire","Outside London","10","10","25990","26120"
"In post","2022","Counter Fraud","Cornwall and Isles of Scilly","Outside London","60","55","28960","27570"
"In post","2022","Counter Fraud","Coventry","Outside London","30","25","26810","27570"
"In post","2022","Counter Fraud","Croydon","London","780","750","40130","37930"
"In post","2022","Counter Fraud","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Derby","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Devon CC","Outside London","60","50","28100","27570"
"In post","2022","Counter Fraud","Dorset","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Dudley","Outside London","30","25","27830","27570"
"In post","2022","Counter Fraud","Dumfries and Galloway","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Durham","Outside London","40","35","28490","27570"
"In post","2022","Counter Fraud","Ealing","London","15","15","30690","31060"
"In post","2022","Counter Fraud","East Ayrshire and North Ayrshire mainland","Outside London","195","175","23390","21260"
"In post","2022","Counter Fraud","East Cumbria","Outside London","10","5","[c]","[c]"
"In post","2022","Counter Fraud","East Derbyshire","Outside London","20","15","27710","27570"
"In post","2022","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","10","10","30570","29780"
"In post","2022","Counter Fraud","East Kent","Outside London","425","395","29380","27190"
"In post","2022","Counter Fraud","East Lancashire","Outside London","20","20","28790","27570"
"In post","2022","Counter Fraud","East Lothian and Midlothian","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","East Merseyside","Outside London","60","55","29570","27570"
"In post","2022","Counter Fraud","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","East Surrey","Outside London","10","5","[c]","[c]"
"In post","2022","Counter Fraud","East Sussex CC","Outside London","45","40","27880","27570"
"In post","2022","Counter Fraud","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Essex Haven Gateway","Outside London","25","25","32100","31880"
"In post","2022","Counter Fraud","Essex Thames Gateway","Outside London","75","65","31210","29940"
"In post","2022","Counter Fraud","Falkirk","Outside London","35","30","26790","27570"
"In post","2022","Counter Fraud","Flintshire and Wrexham","Outside London","20","15","28470","27570"
"In post","2022","Counter Fraud","Glasgow City","Outside London","665","600","28460","27570"
"In post","2022","Counter Fraud","Gloucestershire CC","Outside London","45","40","27030","27570"
"In post","2022","Counter Fraud","Greater Manchester North East","Outside London","50","40","27010","27570"
"In post","2022","Counter Fraud","Greater Manchester North West","Outside London","40","40","27860","27570"
"In post","2022","Counter Fraud","Greater Manchester South East","Outside London","20","20","29550","27570"
"In post","2022","Counter Fraud","Greater Manchester South West","Outside London","845","810","35460","33370"
"In post","2022","Counter Fraud","Gwent Valleys","Outside London","25","25","28310","27570"
"In post","2022","Counter Fraud","Gwynedd","Outside London","15","15","26570","27570"
"In post","2022","Counter Fraud","Hackney and Newham","London","1455","1395","38670","37610"
"In post","2022","Counter Fraud","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Harrow and Hillingdon","London","55","50","33180","31880"
"In post","2022","Counter Fraud","Hartlepool and Stockton-on-Tees","Outside London","105","85","23410","21260"
"In post","2022","Counter Fraud","Heart of Essex","Outside London","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Herefordshire, County of","Outside London","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Hertfordshire CC","Outside London","80","75","32090","30770"
"In post","2022","Counter Fraud","Hounslow and Richmond upon Thames","London","25","20","33320","31880"
"In post","2022","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","15","10","27130","27570"
"In post","2022","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Isle of Wight","Outside London","145","125","23520","21260"
"In post","2022","Counter Fraud","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Kent Thames Gateway","Outside London","10","10","29500","29290"
"In post","2022","Counter Fraud","Kingston upon Hull, City of","Outside London","35","30","28110","27570"
"In post","2022","Counter Fraud","Lambeth","London","40","35","30560","31070"
"In post","2022","Counter Fraud","Lancaster and Wyre","Outside London","10","10","25190","27570"
"In post","2022","Counter Fraud","Leeds","Outside London","995","935","33180","33080"
"In post","2022","Counter Fraud","Leicester","Outside London","50","45","30310","27570"
"In post","2022","Counter Fraud","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Lincolnshire CC","Outside London","25","25","27570","27570"
"In post","2022","Counter Fraud","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Liverpool","Outside London","340","320","34130","31990"
"In post","2022","Counter Fraud","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Manchester","Outside London","450","420","32640","33080"
"In post","2022","Counter Fraud","Medway","Outside London","15","15","30980","31450"
"In post","2022","Counter Fraud","Merton, Kingston upon Thames and Sutton","London","20","20","33150","31060"
"In post","2022","Counter Fraud","Mid Kent","Outside London","15","15","30380","29290"
"In post","2022","Counter Fraud","Mid Lancashire","Outside London","95","90","28830","27570"
"In post","2022","Counter Fraud","Milton Keynes","Outside London","10","10","[c]","[c]"
"In post","2022","Counter Fraud","North and North East Lincolnshire","Outside London","50","45","27880","27570"
"In post","2022","Counter Fraud","North and West Norfolk","Outside London","10","5","[c]","[c]"
"In post","2022","Counter Fraud","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","North Lanarkshire","Outside London","355","340","31490","28920"
"In post","2022","Counter Fraud","North Northamptonshire","Outside London","15","15","28950","27570"
"In post","2022","Counter Fraud","North Nottinghamshire","Outside London","15","15","30530","27570"
"In post","2022","Counter Fraud","North Yorkshire CC","Outside London","55","55","30280","30810"
"In post","2022","Counter Fraud","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Norwich and East Norfolk","Outside London","40","35","27490","27570"
"In post","2022","Counter Fraud","Nottingham","Outside London","675","635","34580","33080"
"In post","2022","Counter Fraud","Oxfordshire CC","Outside London","25","25","27790","27570"
"In post","2022","Counter Fraud","Perth and Kinross, and Stirling","Outside London","40","35","24140","21260"
"In post","2022","Counter Fraud","Peterborough","Outside London","10","10","30880","29560"
"In post","2022","Counter Fraud","Plymouth","Outside London","45","40","28090","27570"
"In post","2022","Counter Fraud","Portsmouth","Outside London","125","120","35510","33370"
"In post","2022","Counter Fraud","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Redbridge and Waltham Forest","London","440","390","27650","25110"
"In post","2022","Counter Fraud","Sandwell","Outside London","15","10","28560","27570"
"In post","2022","Counter Fraud","Scottish Borders","Outside London","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Sefton","Outside London","445","410","32510","28920"
"In post","2022","Counter Fraud","Sheffield","Outside London","50","45","29670","27570"
"In post","2022","Counter Fraud","Shropshire","Outside London","10","10","29320","27570"
"In post","2022","Counter Fraud","Solihull","Outside London","20","15","26220","27570"
"In post","2022","Counter Fraud","Somerset CC","Outside London","65","60","27950","27570"
"In post","2022","Counter Fraud","South and West Derbyshire","Outside London","80","70","28670","27570"
"In post","2022","Counter Fraud","South Ayrshire","Outside London","15","15","27380","27570"
"In post","2022","Counter Fraud","South Hampshire","Outside London","40","30","27620","27570"
