"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","20-29","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Human Resources","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Knowledge and Information Management","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Operational Delivery","London","90","[c]","27790","26880"
"Leaver CS","2022","20-29","Declared disabled","Operational Delivery","Outside London","335","[c]","23530","21260"
"Leaver CS","2022","20-29","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Other","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Other","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Policy","London","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Science and Engineering","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Science and Engineering","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","London","40","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Outside London","75","[c]","25270","21260"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Commercial","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Commercial","Outside London","40","[c]","28540","26510"
"Leaver CS","2022","20-29","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Communications","London","40","[c]","37010","37320"
"Leaver CS","2022","20-29","Declared non-disabled","Communications","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Counter Fraud","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Digital, Data and Technology","London","35","[c]","39410","37280"
"Leaver CS","2022","20-29","Declared non-disabled","Digital, Data and Technology","Outside London","105","[c]","30230","29830"
"Leaver CS","2022","20-29","Declared non-disabled","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Economics","London","60","[c]","30820","27680"
"Leaver CS","2022","20-29","Declared non-disabled","Economics","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Finance","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Finance","Outside London","40","[c]","28760","26670"
"Leaver CS","2022","20-29","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Geography","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Human Resources","London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Human Resources","Outside London","35","[c]","24640","21300"
"Leaver CS","2022","20-29","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Intelligence Analysis","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","International Trade","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Knowledge and Information Management","Outside London","35","[c]","28280","28290"
"Leaver CS","2022","20-29","Declared non-disabled","Legal","London","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Medicine","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Operational Delivery","London","590","[c]","29200","31060"
"Leaver CS","2022","20-29","Declared non-disabled","Operational Delivery","Outside London","2480","[c]","23510","21300"
"Leaver CS","2022","20-29","Declared non-disabled","Operational Delivery","Unknown","60","[c]","21140","21590"
"Leaver CS","2022","20-29","Declared non-disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Operational Research","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Other","London","105","[c]","29560","27350"
"Leaver CS","2022","20-29","Declared non-disabled","Other","Outside London","200","[c]","22660","21260"
"Leaver CS","2022","20-29","Declared non-disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Policy","London","225","[c]","36440","34020"
"Leaver CS","2022","20-29","Declared non-disabled","Policy","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Project Delivery","London","30","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Project Delivery","Outside London","75","[c]","28110","26350"
"Leaver CS","2022","20-29","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Property","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Psychology","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Science and Engineering","London","45","[c]","31820","32310"
"Leaver CS","2022","20-29","Declared non-disabled","Science and Engineering","Outside London","265","[c]","25830","26070"
"Leaver CS","2022","20-29","Declared non-disabled","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Security","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Security","Outside London","45","[c]","25290","25540"
"Leaver CS","2022","20-29","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Social Research","London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Statistics","London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Statistics","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Tax","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","London","220","[c]","33430","31060"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Outside London","665","[c]","25270","22310"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Declared non-disabled","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data and Technology","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Economics","London","10","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Economics","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Operational Delivery","London","25","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Operational Delivery","Outside London","125","[c]","24220","21500"
"Leaver CS","2022","20-29","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","20-29","Undeclared","Other","Outside London","5","[c]","[c]","[c]"
