"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Human Resources","North West (England)","Cheshire","90","85","31040","27570"
"In post","2022","50-59","Human Resources","North West (England)","Cumbria","10","10","[c]","[c]"
"In post","2022","50-59","Human Resources","North West (England)","Greater Manchester","105","105","41610","38180"
"In post","2022","50-59","Human Resources","North West (England)","Lancashire","140","130","32400","27570"
"In post","2022","50-59","Human Resources","North West (England)","Merseyside","95","90","41940","40180"
"In post","2022","50-59","Human Resources","Northern Ireland","Northern Ireland","10","10","33720","31770"
"In post","2022","50-59","Human Resources","Overseas","Overseas","10","10","42580","38520"
"In post","2022","50-59","Human Resources","Scotland","Eastern Scotland","50","45","39170","35720"
"In post","2022","50-59","Human Resources","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Scotland","Southern Scotland","20","20","45490","44770"
"In post","2022","50-59","Human Resources","Scotland","West Central Scotland","210","200","26670","22330"
"In post","2022","50-59","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","55","55","45610","42580"
"In post","2022","50-59","Human Resources","South East (England)","Hampshire and Isle of Wight","90","85","36620","33300"
"In post","2022","50-59","Human Resources","South East (England)","Kent","30","30","34980","32850"
"In post","2022","50-59","Human Resources","South East (England)","Surrey, East and West Sussex","20","20","41850","36010"
"In post","2022","50-59","Human Resources","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","South West (England)","Devon","40","35","40140","37450"
"In post","2022","50-59","Human Resources","South West (England)","Dorset and Somerset","30","30","38820","33300"
"In post","2022","50-59","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","210","205","41410","38650"
"In post","2022","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Human Resources","Wales","East Wales","150","140","39760","37450"
"In post","2022","50-59","Human Resources","Wales","West Wales and The Valleys","85","85","36410","33350"
"In post","2022","50-59","Human Resources","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","35","35","37780","34110"
"In post","2022","50-59","Human Resources","West Midlands (England)","Shropshire and Staffordshire","40","35","40490","36050"
"In post","2022","50-59","Human Resources","West Midlands (England)","West Midlands","35","35","43720","41350"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","15","38650","37810"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","North Yorkshire","30","30","40680","35470"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","South Yorkshire","70","65","40610","34290"
"In post","2022","50-59","Human Resources","Yorkshire and The Humber","West Yorkshire","115","110","42240","37080"
"In post","2022","50-59","Inspector of Education and Training","East Midlands (England)","Derbyshire and Nottinghamshire","30","30","65020","67500"
"In post","2022","50-59","Inspector of Education and Training","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","58470","51360"
"In post","2022","50-59","Inspector of Education and Training","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","East of England","Bedfordshire and Hertfordshire","15","15","67080","75500"
"In post","2022","50-59","Inspector of Education and Training","East of England","East Anglia","20","20","67350","70500"
"In post","2022","50-59","Inspector of Education and Training","East of England","Essex","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","London","Inner London - East","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","London","Outer London - East and North East","10","10","63750","67500"
"In post","2022","50-59","Inspector of Education and Training","London","Outer London - South","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","London","Outer London - West and North West","10","5","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","North East (England)","Tees Valley and Durham","10","10","65450","73000"
"In post","2022","50-59","Inspector of Education and Training","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","North West (England)","Greater Manchester","20","20","61190","51360"
"In post","2022","50-59","Inspector of Education and Training","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","North West (England)","Merseyside","15","15","64260","57930"
"In post","2022","50-59","Inspector of Education and Training","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","South East (England)","Kent","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","South East (England)","Surrey, East and West Sussex","10","10","63520","51360"
"In post","2022","50-59","Inspector of Education and Training","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","South West (England)","Devon","15","15","73060","75500"
"In post","2022","50-59","Inspector of Education and Training","South West (England)","Dorset and Somerset","20","15","65060","70500"
"In post","2022","50-59","Inspector of Education and Training","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","70950","75500"
"In post","2022","50-59","Inspector of Education and Training","Wales","East Wales","25","25","75130","75480"
"In post","2022","50-59","Inspector of Education and Training","Wales","West Wales and The Valleys","15","15","72610","75480"
"In post","2022","50-59","Inspector of Education and Training","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","West Midlands (England)","West Midlands","15","15","64300","64500"
"In post","2022","50-59","Inspector of Education and Training","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","Yorkshire and The Humber","North Yorkshire","15","15","70350","75500"
"In post","2022","50-59","Inspector of Education and Training","Yorkshire and The Humber","South Yorkshire","5","5","[c]","[c]"
"In post","2022","50-59","Inspector of Education and Training","Yorkshire and The Humber","West Yorkshire","20","15","70010","75500"
"In post","2022","50-59","Intelligence Analysis","East Midlands (England)","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","28970","27370"
"In post","2022","50-59","Intelligence Analysis","East Midlands (England)","Lincolnshire","10","10","33230","32670"
"In post","2022","50-59","Intelligence Analysis","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","East of England","East Anglia","100","95","32630","33300"
"In post","2022","50-59","Intelligence Analysis","East of England","Essex","10","10","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","London","Inner London - East","40","40","47890","43810"
"In post","2022","50-59","Intelligence Analysis","London","Inner London - West","85","85","46380","45200"
"In post","2022","50-59","Intelligence Analysis","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","London","Outer London - South","45","40","35640","30770"
"In post","2022","50-59","Intelligence Analysis","London","Outer London - West and North West","150","145","35270","31870"
"In post","2022","50-59","Intelligence Analysis","North East (England)","Northumberland, and Tyne and Wear","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North East (England)","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North West (England)","Greater Manchester","65","60","29220","27250"
"In post","2022","50-59","Intelligence Analysis","North West (England)","Lancashire","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","North West (England)","Merseyside","15","15","27520","26540"
"In post","2022","50-59","Intelligence Analysis","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Overseas","Overseas","10","10","44860","35490"
"In post","2022","50-59","Intelligence Analysis","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","Scotland","West Central Scotland","15","15","30700","28810"
"In post","2022","50-59","Intelligence Analysis","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","South East (England)","Hampshire and Isle of Wight","30","30","27590","26980"
"In post","2022","50-59","Intelligence Analysis","South East (England)","Kent","105","105","29060","27370"
"In post","2022","50-59","Intelligence Analysis","South East (England)","Surrey, East and West Sussex","10","10","31200","28650"
"In post","2022","50-59","Intelligence Analysis","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","32120","28890"
"In post","2022","50-59","Intelligence Analysis","Wales","East Wales","10","10","31580","30980"
"In post","2022","50-59","Intelligence Analysis","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","West Midlands (England)","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2022","50-59","Intelligence Analysis","West Midlands (England)","West Midlands","15","15","31080","30890"
"In post","2022","50-59","Intelligence Analysis","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","35","30","28720","27370"
