"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","SEO/HEO","Female","40","[c]","36150","34530"
"Leaver CS","2022","30-39","Undeclared","SEO/HEO","Male","45","[c]","38590","39170"
"Leaver CS","2022","30-39","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","AA/AO","Female","365","[c]","21440","21260"
"Leaver CS","2022","30-39","Unknown","AA/AO","Male","430","[c]","22570","21260"
"Leaver CS","2022","30-39","Unknown","EO","Female","175","[c]","27570","27570"
"Leaver CS","2022","30-39","Unknown","EO","Male","210","[c]","27900","27570"
"Leaver CS","2022","30-39","Unknown","G6/G7","Female","100","[c]","58010","54700"
"Leaver CS","2022","30-39","Unknown","G6/G7","Male","135","[c]","58170","56560"
"Leaver CS","2022","30-39","Unknown","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","SEO/HEO","Female","205","[c]","36870","36500"
"Leaver CS","2022","30-39","Unknown","SEO/HEO","Male","190","[c]","37260","36810"
"Leaver CS","2022","30-39","Unknown","Unknown","Female","120","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Unknown","Male","90","[c]","34230","32700"
"Leaver CS","2022","30-39","White","AA/AO","Female","800","[c]","21470","21260"
"Leaver CS","2022","30-39","White","AA/AO","Male","920","[c]","22380","21260"
"Leaver CS","2022","30-39","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","EO","Female","510","[c]","27360","27570"
"Leaver CS","2022","30-39","White","EO","Male","410","[c]","27560","27570"
"Leaver CS","2022","30-39","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","G6/G7","Female","285","[c]","56660","54490"
"Leaver CS","2022","30-39","White","G6/G7","Male","270","[c]","57890","55930"
"Leaver CS","2022","30-39","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","SEO/HEO","Female","570","[c]","36760","36840"
"Leaver CS","2022","30-39","White","SEO/HEO","Male","495","[c]","37230","37100"
"Leaver CS","2022","30-39","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Unknown","Female","140","[c]","[c]","[c]"
"Leaver CS","2022","30-39","White","Unknown","Male","75","[c]","37600","33950"
"Leaver CS","2022","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","AA/AO","Female","60","[c]","21850","21360"
"Leaver CS","2022","40-49","Asian","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","EO","Female","55","[c]","28790","29080"
"Leaver CS","2022","40-49","Asian","EO","Male","50","[c]","28310","27570"
"Leaver CS","2022","40-49","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","G6/G7","Female","40","[c]","59830","59680"
"Leaver CS","2022","40-49","Asian","G6/G7","Male","35","[c]","59880","59000"
"Leaver CS","2022","40-49","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","SEO/HEO","Female","45","[c]","38670","38050"
"Leaver CS","2022","40-49","Asian","SEO/HEO","Male","45","[c]","36860","36330"
"Leaver CS","2022","40-49","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","AA/AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","EO","Female","60","[c]","29580","31060"
"Leaver CS","2022","40-49","Black","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","SEO/HEO","Female","35","[c]","38440","38950"
"Leaver CS","2022","40-49","Black","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","AA/AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","SEO/HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","AA/AO","Female","235","[c]","21690","21260"
"Leaver CS","2022","40-49","Unknown","AA/AO","Male","205","[c]","22460","21300"
"Leaver CS","2022","40-49","Unknown","EO","Female","130","[c]","27930","27570"
"Leaver CS","2022","40-49","Unknown","EO","Male","110","[c]","27800","27570"
"Leaver CS","2022","40-49","Unknown","G6/G7","Female","110","[c]","61650","62400"
"Leaver CS","2022","40-49","Unknown","G6/G7","Male","110","[c]","61260","58590"
"Leaver CS","2022","40-49","Unknown","SCS level","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SCS level","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","SEO/HEO","Female","115","[c]","37570","37640"
"Leaver CS","2022","40-49","Unknown","SEO/HEO","Male","105","[c]","38580","38370"
"Leaver CS","2022","40-49","Unknown","Unknown","Female","90","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Unknown","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","AA/AO","Female","680","[c]","21660","21260"
"Leaver CS","2022","40-49","White","AA/AO","Male","515","[c]","22120","21260"
"Leaver CS","2022","40-49","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","EO","Female","505","[c]","27550","27570"
"Leaver CS","2022","40-49","White","EO","Male","340","[c]","28170","27570"
"Leaver CS","2022","40-49","White","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","G6/G7","Female","290","[c]","58890","56630"
"Leaver CS","2022","40-49","White","G6/G7","Male","240","[c]","60590","58030"
"Leaver CS","2022","40-49","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","SCS level","Female","70","[c]","93360","88220"
"Leaver CS","2022","40-49","White","SCS level","Male","50","[c]","93450","92140"
"Leaver CS","2022","40-49","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","SEO/HEO","Female","440","[c]","37970","38000"
"Leaver CS","2022","40-49","White","SEO/HEO","Male","325","[c]","38570","38270"
"Leaver CS","2022","40-49","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Unknown","Female","115","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Unknown","Male","45","[c]","[c]","[c]"
"Leaver CS","2022","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","AA/AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","EO","Female","45","[c]","28540","28470"
"Leaver CS","2022","50-59","Asian","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","AA/AO","Female","40","[c]","22740","22920"
"Leaver CS","2022","50-59","Black","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","EO","Female","50","[c]","29540","29290"
"Leaver CS","2022","50-59","Black","EO","Male","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","AA/AO","Female","60","[c]","21140","20970"
"Leaver CS","2022","50-59","Undeclared","AA/AO","Male","55","[c]","22850","21220"
"Leaver CS","2022","50-59","Undeclared","EO","Female","55","[c]","28160","27570"
"Leaver CS","2022","50-59","Undeclared","EO","Male","60","[c]","29790","28400"
"Leaver CS","2022","50-59","Undeclared","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","G6/G7","Male","40","[c]","60620","59260"
"Leaver CS","2022","50-59","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","SEO/HEO","Female","30","[c]","38600","39110"
"Leaver CS","2022","50-59","Undeclared","SEO/HEO","Male","60","[c]","40140","38450"
"Leaver CS","2022","50-59","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","AA/AO","Female","250","[c]","21560","21260"
"Leaver CS","2022","50-59","Unknown","AA/AO","Male","235","[c]","23270","21300"
"Leaver CS","2022","50-59","Unknown","EO","Female","120","[c]","27780","27570"
"Leaver CS","2022","50-59","Unknown","EO","Male","135","[c]","28790","27570"
"Leaver CS","2022","50-59","Unknown","G6/G7","Female","75","[c]","62920","61440"
"Leaver CS","2022","50-59","Unknown","G6/G7","Male","90","[c]","63470","61260"
"Leaver CS","2022","50-59","Unknown","SCS level","Female","20","[c]","[c]","[c]"
