"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Counter Fraud","Redbridge and Waltham Forest","EO","110","100","31100","31060"
"In post","2022","Counter Fraud","Redbridge and Waltham Forest","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Redbridge and Waltham Forest","HEO","30","30","37560","36650"
"In post","2022","Counter Fraud","Redbridge and Waltham Forest","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Sandwell","EO","10","10","28280","27570"
"In post","2022","Counter Fraud","Sandwell","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Scottish Borders","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Sefton","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Sefton","EO","15","10","27630","27570"
"In post","2022","Counter Fraud","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Sefton","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Sheffield","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Sheffield","EO","30","25","27530","27570"
"In post","2022","Counter Fraud","Sheffield","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Sheffield","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Sheffield","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Shropshire","EO","10","10","27600","27570"
"In post","2022","Counter Fraud","Shropshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Shropshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Solihull","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Solihull","EO","10","10","27950","27570"
"In post","2022","Counter Fraud","Solihull","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Somerset CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Somerset CC","EO","55","50","27570","27570"
"In post","2022","Counter Fraud","Somerset CC","HEO","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Somerset CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South and West Derbyshire","AO","10","5","[c]","[c]"
"In post","2022","Counter Fraud","South and West Derbyshire","EO","45","35","27550","27570"
"In post","2022","Counter Fraud","South and West Derbyshire","HEO","20","20","32870","32570"
"In post","2022","Counter Fraud","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South Ayrshire","EO","10","10","27570","27570"
"In post","2022","Counter Fraud","South Ayrshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South Hampshire","EO","35","30","27410","27570"
"In post","2022","Counter Fraud","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South Lanarkshire","EO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South Teesside","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","South Teesside","EO","30","30","26960","27570"
"In post","2022","Counter Fraud","South Teesside","HEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","South West Wales","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","South West Wales","EO","15","15","28230","27570"
"In post","2022","Counter Fraud","South West Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","South West Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southampton","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southampton","EO","15","15","27570","27570"
"In post","2022","Counter Fraud","Southampton","HEO","10","10","34530","32730"
"In post","2022","Counter Fraud","Southampton","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Southend-on-Sea","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Staffordshire CC","AO","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Staffordshire CC","EO","35","30","27840","27570"
"In post","2022","Counter Fraud","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Staffordshire CC","HEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Staffordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Stoke-on-Trent","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Stoke-on-Trent","EO","20","20","27820","27570"
"In post","2022","Counter Fraud","Stoke-on-Trent","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Suffolk CC","EO","20","15","27900","27570"
"In post","2022","Counter Fraud","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Suffolk CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Sunderland","AO","20","15","21020","21260"
"In post","2022","Counter Fraud","Sunderland","EO","60","55","27300","27570"
"In post","2022","Counter Fraud","Sunderland","HEO","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Swansea","AO","20","15","20980","21260"
"In post","2022","Counter Fraud","Swansea","EO","35","35","27830","27570"
"In post","2022","Counter Fraud","Swansea","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Swansea","HEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Swansea","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Swindon","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Swindon","EO","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Swindon","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Telford and Wrekin","EO","10","10","27600","27570"
"In post","2022","Counter Fraud","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Thurrock","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Torbay","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Torbay","EO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Torbay","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tower Hamlets","AO","15","15","24320","25110"
"In post","2022","Counter Fraud","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tyneside","AO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","Tyneside","EO","175","165","27540","27570"
"In post","2022","Counter Fraud","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Tyneside","G7","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Tyneside","HEO","45","45","32710","31990"
"In post","2022","Counter Fraud","Tyneside","SEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Unknown","EO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Wakefield","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wakefield","EO","15","10","27570","27570"
"In post","2022","Counter Fraud","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wakefield","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Walsall","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Walsall","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wandsworth","AO","15","10","24600","25110"
"In post","2022","Counter Fraud","Wandsworth","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Warrington","EO","10","5","[c]","[c]"
"In post","2022","Counter Fraud","Warrington","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Warwickshire CC","EO","20","15","27670","27570"
"In post","2022","Counter Fraud","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Cumbria","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Cumbria","EO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Kent","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Lothian","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Lothian","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Northamptonshire","EO","20","20","27740","27570"
"In post","2022","Counter Fraud","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Surrey","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","West Surrey","EO","20","20","30350","29290"
"In post","2022","Counter Fraud","West Surrey","HEO","10","10","36820","36870"
"In post","2022","Counter Fraud","West Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","West Sussex (South West)","EO","20","20","27740","27570"
"In post","2022","Counter Fraud","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Westminster","AA","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Westminster","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Westminster","EO","80","75","28840","29080"
"In post","2022","Counter Fraud","Westminster","G6","40","40","70840","69620"
"In post","2022","Counter Fraud","Westminster","G7","55","55","58700","58700"
"In post","2022","Counter Fraud","Westminster","HEO","85","85","34700","34020"
"In post","2022","Counter Fraud","Westminster","SCS level","10","10","90640","80000"
"In post","2022","Counter Fraud","Westminster","SEO","75","75","41860","41020"
"In post","2022","Counter Fraud","Wiltshire","EO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wirral","AO","20","20","21220","21260"
"In post","2022","Counter Fraud","Wirral","EO","20","20","28050","27570"
"In post","2022","Counter Fraud","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wirral","HEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","Wolverhampton","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Wolverhampton","EO","35","30","28670","27570"
"In post","2022","Counter Fraud","Wolverhampton","HEO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Worcestershire CC","AO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","Worcestershire CC","EO","20","15","27480","27570"
"In post","2022","Counter Fraud","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","York","AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","York","EO","5","5","[c]","[c]"
"In post","2022","Counter Fraud","York","G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","York","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","York","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Antrim and Newtownabbey","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Antrim and Newtownabbey","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Ards and North Down","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barking & Dagenham and Havering","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barnet","AO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barnet","EO","30","30","29150","28900"
"In post","2022","Digital, Data and Technology","Barnet","G6","10","10","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barnet","G7","30","30","63030","65640"
"In post","2022","Digital, Data and Technology","Barnet","HEO","45","45","36490","37630"
"In post","2022","Digital, Data and Technology","Barnet","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barnet","SEO","65","65","45160","44970"
"In post","2022","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","EO","10","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","G6","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","HEO","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","90","90","25680","26350"
"In post","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","15","15","71070","68850"
"In post","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","50","50","54380","54540"
"In post","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","165","160","32150","33000"
"In post","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","140","135","41060","40580"
"In post","2022","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","25","25","37780","38000"
"In post","2022","Digital, Data and Technology","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Belfast","G7","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Belfast","HEO","30","30","33180","33080"
"In post","2022","Digital, Data and Technology","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Belfast","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Berkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Berkshire","EO","20","20","27280","26520"
"In post","2022","Digital, Data and Technology","Berkshire","G6","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Berkshire","G7","35","35","52000","49440"
"In post","2022","Digital, Data and Technology","Berkshire","HEO","25","25","32470","32160"
"In post","2022","Digital, Data and Technology","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Berkshire","SEO","25","25","41720","39670"
"In post","2022","Digital, Data and Technology","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data and Technology","Bexley and Greenwich","SEO","5","5","[c]","[c]"
"In post","2022","Digital, Data and Technology","Birmingham","AO","[c]","[c]","[c]","[c]"
