"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO","Male","Unknown","5","5","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office for Standards in Education, Children's Services and Skills","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AO","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AO","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AO","Male","LGBO","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","EO","Female","Heterosexual / straight","105","105","26260","25750"
"In post","2022","Office of Gas and Electricity Markets","EO","Female","LGBO","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","EO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","EO","Female","Unknown","40","40","27410","27240"
"In post","2022","Office of Gas and Electricity Markets","EO","Male","Heterosexual / straight","105","105","25750","25750"
"In post","2022","Office of Gas and Electricity Markets","EO","Male","LGBO","20","20","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","EO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","EO","Male","Unknown","40","40","25960","24650"
"In post","2022","Office of Gas and Electricity Markets","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6","Female","Unknown","20","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6","Male","Unknown","30","30","76000","75570"
"In post","2022","Office of Gas and Electricity Markets","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G7","Female","Heterosexual / straight","90","85","54650","54150"
"In post","2022","Office of Gas and Electricity Markets","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G7","Female","Unknown","70","70","53760","52400"
"In post","2022","Office of Gas and Electricity Markets","G7","Male","Heterosexual / straight","95","90","57360","56130"
"In post","2022","Office of Gas and Electricity Markets","G7","Male","LGBO","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G7","Male","Undeclared","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G7","Male","Unknown","85","85","55670","53290"
"In post","2022","Office of Gas and Electricity Markets","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","HEO","Female","Heterosexual / straight","65","65","33730","33400"
"In post","2022","Office of Gas and Electricity Markets","HEO","Female","LGBO","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","HEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","HEO","Female","Unknown","50","45","34160","33700"
"In post","2022","Office of Gas and Electricity Markets","HEO","Male","Heterosexual / straight","65","65","33620","33400"
"In post","2022","Office of Gas and Electricity Markets","HEO","Male","LGBO","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","HEO","Male","Undeclared","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","HEO","Male","Unknown","60","60","33450","33400"
"In post","2022","Office of Gas and Electricity Markets","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS level","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS level","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS level","Male","Unknown","20","20","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO","Female","Heterosexual / straight","40","40","40410","40380"
"In post","2022","Office of Gas and Electricity Markets","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO","Male","Heterosexual / straight","40","40","40850","41000"
"In post","2022","Office of Gas and Electricity Markets","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO","Male","Unknown","35","35","40990","40790"
"In post","2022","Office of Gas and Electricity Markets","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Gas and Electricity Markets","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","AA","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","AA","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","AA","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","AA","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","Female","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G7","Female","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G7","Female","Undeclared","5","5","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G7","Female","Unknown","15","15","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G7","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G7","Male","Unknown","10","10","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Office of Qualifications and Examinations Regulation","HEO","Female","Heterosexual / straight","35","30","32450","31000"
"In post","2022","Office of Qualifications and Examinations Regulation","HEO","Female","LGBO","[c]","[c]","[c]","[c]"
