"Status","Year","Disability","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Human Resources","UK Health Security Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Health Security Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Health Security Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Health Security Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Health Security Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Health Security Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Hydrographic Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Hydrographic Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Hydrographic Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Space Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Space Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Valuation Office Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Valuation Office Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Human Resources","Welsh Revenue Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Government Internal Audit Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Government Internal Audit Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Government Internal Audit Agency","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","HM Prison and Probation Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","HM Prison and Probation Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","HM Prison and Probation Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Maritime and Coastguard Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Ministry of Defence (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Ministry of Defence (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Ministry of Defence (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Registers of Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Scottish Prison Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","UK Hydrographic Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Internal Audit","Vehicle Certification Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Attorney General's Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Companies House","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Office and Procurator Fiscal Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Office and Procurator Fiscal Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Office and Procurator Fiscal Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Office and Procurator Fiscal Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Prosecution Service","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Prosecution Service","AO","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Prosecution Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Prosecution Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Prosecution Service","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Prosecution Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Department for Work and Pensions (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","FCDO Services","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","FCDO Services","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Government Legal Department","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Government Legal Department","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Government Legal Department","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Government Legal Department","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Government Legal Department","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Revenue and Customs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Revenue and Customs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Revenue and Customs (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","HM Revenue and Customs (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Institute for Apprenticeships and Technical Education","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Institute for Apprenticeships and Technical Education","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Met Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Ministry of Defence (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Ministry of Defence (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Ministry of Defence (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Public Health England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Serious Fraud Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","The Insolvency Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","The Insolvency Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","UK Health Security Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Advisory, Conciliation and Arbitration Service","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Advisory, Conciliation and Arbitration Service","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Advisory, Conciliation and Arbitration Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Animal and Plant Health Agency","AO","10","[c]","[c]","[c]"
