"Status","Year","Organisation","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","EO","60","55","29070","27940"
"In post","2022","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","G6/G7","15","15","61730","65280"
"In post","2022","Student Awards Agency for Scotland","Eastern Scotland","City of Edinburgh","SEO/HEO","60","60","39880","39890"
"In post","2022","Submarine Delivery Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Cumbria","West Cumbria","Unknown","165","160","42950","40340"
"In post","2022","Submarine Delivery Agency","Derbyshire and Nottinghamshire","Derby","Unknown","15","15","43010","41000"
"In post","2022","Submarine Delivery Agency","Devon","Plymouth","Unknown","140","140","34910","34000"
"In post","2022","Submarine Delivery Agency","Eastern Scotland","Clackmannanshire and Fife","Unknown","25","25","45380","44820"
"In post","2022","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","1485","1445","41430","39850"
"In post","2022","Submarine Delivery Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","30","25","41470","42280"
"In post","2022","Submarine Delivery Agency","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Unknown","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Lincolnshire","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Overseas","Overseas","Unknown","20","20","38480","33080"
"In post","2022","Submarine Delivery Agency","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","65","65","39810","40220"
"In post","2022","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","West Midlands","Coventry","AA/AO","15","15","21250","21250"
"In post","2022","Teaching Regulation Agency","West Midlands","Coventry","EO","25","25","25270","25000"
"In post","2022","Teaching Regulation Agency","West Midlands","Coventry","G6/G7","5","5","[c]","[c]"
"In post","2022","Teaching Regulation Agency","West Midlands","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","West Midlands","Coventry","SEO/HEO","30","30","32530","30140"
"In post","2022","The Insolvency Service","Bedfordshire and Hertfordshire","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Bedfordshire and Hertfordshire","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Bedfordshire and Hertfordshire","Hertfordshire CC","SEO/HEO","25","20","40690","38510"
"In post","2022","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","AA/AO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","SEO/HEO","10","10","39900","43150"
"In post","2022","The Insolvency Service","Derbyshire and Nottinghamshire","Nottingham","AA/AO","20","15","20810","21130"
"In post","2022","The Insolvency Service","Derbyshire and Nottinghamshire","Nottingham","EO","10","10","26100","26290"
"In post","2022","The Insolvency Service","Derbyshire and Nottinghamshire","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Derbyshire and Nottinghamshire","Nottingham","SEO/HEO","30","30","35390","34730"
"In post","2022","The Insolvency Service","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Devon","Devon CC","AA/AO","25","25","21130","21130"
"In post","2022","The Insolvency Service","Devon","Devon CC","EO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Devon","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Devon","Devon CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","Devon","Plymouth","AA/AO","25","20","21130","21130"
"In post","2022","The Insolvency Service","Devon","Plymouth","EO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Devon","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Devon","Plymouth","SEO/HEO","25","25","35370","34390"
"In post","2022","The Insolvency Service","East Anglia","Cambridgeshire CC","AA/AO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East Anglia","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East Anglia","Cambridgeshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","East Anglia","Suffolk CC","AA/AO","30","30","21060","21130"
"In post","2022","The Insolvency Service","East Anglia","Suffolk CC","EO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","East Anglia","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East Anglia","Suffolk CC","SEO/HEO","15","15","35990","34050"
"In post","2022","The Insolvency Service","East Wales","Cardiff and Vale of Glamorgan","AA/AO","30","30","21000","21130"
"In post","2022","The Insolvency Service","East Wales","Cardiff and Vale of Glamorgan","EO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","East Wales","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East Wales","Cardiff and Vale of Glamorgan","SEO/HEO","30","25","36670","36060"
"In post","2022","The Insolvency Service","Eastern Scotland","City of Edinburgh","AA/AO","45","40","21130","21130"
"In post","2022","The Insolvency Service","Eastern Scotland","City of Edinburgh","EO","10","10","24800","24500"
"In post","2022","The Insolvency Service","Eastern Scotland","City of Edinburgh","SEO/HEO","25","25","37260","36060"
"In post","2022","The Insolvency Service","Essex","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Essex","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Essex","Southend-on-Sea","AA/AO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Essex","Southend-on-Sea","SEO/HEO","15","15","36590","34400"
"In post","2022","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AA/AO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO/HEO","30","30","37060","39170"
"In post","2022","The Insolvency Service","Greater Manchester","Manchester","AA/AO","50","50","21100","21130"
"In post","2022","The Insolvency Service","Greater Manchester","Manchester","EO","10","10","24970","24680"
"In post","2022","The Insolvency Service","Greater Manchester","Manchester","G6/G7","20","20","54980","52530"
"In post","2022","The Insolvency Service","Greater Manchester","Manchester","SEO/HEO","100","95","37520","37700"
"In post","2022","The Insolvency Service","Hampshire and Isle of Wight","Southampton","AA/AO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Hampshire and Isle of Wight","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Hampshire and Isle of Wight","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Hampshire and Isle of Wight","Southampton","SEO/HEO","15","15","36980","39490"
"In post","2022","The Insolvency Service","Inner London - East","Hackney and Newham","AA/AO","40","40","24630","25060"
"In post","2022","The Insolvency Service","Inner London - East","Hackney and Newham","EO","35","30","28220","28980"
"In post","2022","The Insolvency Service","Inner London - East","Hackney and Newham","G6/G7","50","45","62350","59690"
"In post","2022","The Insolvency Service","Inner London - East","Hackney and Newham","SCS level","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Inner London - East","Hackney and Newham","SEO/HEO","100","95","41380","43020"
"In post","2022","The Insolvency Service","Kent","Medway","AA/AO","25","25","21050","21130"
"In post","2022","The Insolvency Service","Kent","Medway","EO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Kent","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Kent","Medway","SEO/HEO","20","20","34380","32060"
"In post","2022","The Insolvency Service","Lancashire","Blackpool","AA/AO","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","Lancashire","Blackpool","EO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Lancashire","Blackpool","G6/G7","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Lancashire","Blackpool","SEO/HEO","20","20","36920","39490"
"In post","2022","The Insolvency Service","Merseyside","Wirral","AA/AO","10","10","20770","21130"
"In post","2022","The Insolvency Service","Merseyside","Wirral","EO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Merseyside","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Merseyside","Wirral","SEO/HEO","25","25","38110","39490"
"In post","2022","The Insolvency Service","Northumberland, and Tyne and Wear","Tyneside","AA/AO","15","15","20630","21130"
"In post","2022","The Insolvency Service","Northumberland, and Tyne and Wear","Tyneside","EO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Northumberland, and Tyne and Wear","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Northumberland, and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","30","30","36610","38160"
"In post","2022","The Insolvency Service","Outer London - South","Croydon","AA/AO","30","25","24640","25060"
"In post","2022","The Insolvency Service","Outer London - South","Croydon","EO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Outer London - South","Croydon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Outer London - South","Croydon","SEO/HEO","25","25","41020","43150"
"In post","2022","The Insolvency Service","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","South Yorkshire","Sheffield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Surrey, East and West Sussex","Brighton and Hove","AA/AO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Surrey, East and West Sussex","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Surrey, East and West Sussex","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Surrey, East and West Sussex","Brighton and Hove","SEO/HEO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","Surrey, East and West Sussex","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","Tees Valley and Durham","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","West Midlands","Birmingham","AA/AO","155","145","20750","21130"
"In post","2022","The Insolvency Service","West Midlands","Birmingham","EO","55","50","25690","25190"
"In post","2022","The Insolvency Service","West Midlands","Birmingham","G6/G7","25","25","58570","55300"
"In post","2022","The Insolvency Service","West Midlands","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","West Midlands","Birmingham","SEO/HEO","155","150","38000","39170"
"In post","2022","The Insolvency Service","West Yorkshire","Leeds","AA/AO","35","30","20890","21130"
"In post","2022","The Insolvency Service","West Yorkshire","Leeds","EO","15","15","25020","24610"
"In post","2022","The Insolvency Service","West Yorkshire","Leeds","G6/G7","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","West Yorkshire","Leeds","SEO/HEO","55","55","38180","39490"
"In post","2022","The National Archives","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Lincolnshire","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Merseyside","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","100","90","21560","20900"
"In post","2022","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","75","70","25130","24630"
"In post","2022","The National Archives","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","95","95","52640","50840"
