"Status","Year","Age","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Economics","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","Tower Hamlets","70","65","63300","62490"
"In post","2022","30-39","Economics","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Economics","Westminster","330","320","57380","57620"
"In post","2022","30-39","Finance","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","200","185","39990","39310"
"In post","2022","30-39","Finance","Belfast","15","15","40080","43550"
"In post","2022","30-39","Finance","Berkshire","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Birmingham","45","45","43340","39790"
"In post","2022","30-39","Finance","Blackpool","35","35","34320","31990"
"In post","2022","30-39","Finance","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Bristol, City of","35","35","41830","36970"
"In post","2022","30-39","Finance","Buckinghamshire","50","45","40740","35300"
"In post","2022","30-39","Finance","Cambridgeshire CC","25","25","35270","33300"
"In post","2022","30-39","Finance","Camden and City of London","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Cardiff and Vale of Glamorgan","70","65","37540","37450"
"In post","2022","30-39","Finance","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Central Hampshire","55","50","37870","33300"
"In post","2022","30-39","Finance","Central Valleys","15","15","34160","29430"
"In post","2022","30-39","Finance","Cheshire East","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","City of Edinburgh","30","30","34340","33300"
"In post","2022","30-39","Finance","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Coventry","60","60","37370","36500"
"In post","2022","30-39","Finance","Croydon","25","25","55290","57430"
"In post","2022","30-39","Finance","Darlington","30","30","38130","36500"
"In post","2022","30-39","Finance","Devon CC","20","15","36620","31830"
"In post","2022","30-39","Finance","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Durham","5","5","[c]","[c]"
"In post","2022","30-39","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","East Merseyside","5","5","[c]","[c]"
"In post","2022","30-39","Finance","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","East Sussex CC","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Glasgow City","15","15","42240","37960"
"In post","2022","30-39","Finance","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Greater Manchester South West","10","10","36700","37450"
"In post","2022","30-39","Finance","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Hackney and Newham","15","15","54980","62120"
"In post","2022","30-39","Finance","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Hertfordshire CC","20","20","46200","44500"
"In post","2022","30-39","Finance","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Lambeth","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Lancaster and Wyre","10","10","26660","26670"
"In post","2022","30-39","Finance","Leeds","115","115","39480","36660"
"In post","2022","30-39","Finance","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Lincolnshire CC","15","15","26420","26350"
"In post","2022","30-39","Finance","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Liverpool","45","45","35740","37450"
"In post","2022","30-39","Finance","Manchester","105","105","43520","41920"
"In post","2022","30-39","Finance","Medway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Milton Keynes","10","10","40710","40930"
"In post","2022","30-39","Finance","Monmouthshire and Newport","20","20","30660","30210"
"In post","2022","30-39","Finance","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","North Hampshire","15","15","30890","33300"
"In post","2022","30-39","Finance","North Lanarkshire","15","15","28210","21250"
"In post","2022","30-39","Finance","North Yorkshire CC","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Nottingham","30","30","37400","33370"
"In post","2022","30-39","Finance","Overseas","15","15","39110","33300"
"In post","2022","30-39","Finance","Oxfordshire CC","25","25","38250","33300"
"In post","2022","30-39","Finance","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Peterborough","10","10","35700","33300"
"In post","2022","30-39","Finance","Plymouth","10","10","30840","31990"
"In post","2022","30-39","Finance","Portsmouth","30","25","35730","33300"
"In post","2022","30-39","Finance","Powys","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Sheffield","70","70","38150","35450"
"In post","2022","30-39","Finance","Shropshire","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","South Hampshire","5","5","[c]","[c]"
"In post","2022","30-39","Finance","South Lanarkshire","20","20","42170","38500"
"In post","2022","30-39","Finance","South Nottinghamshire","5","5","[c]","[c]"
"In post","2022","30-39","Finance","South West Wales","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Southampton","10","10","46330","40120"
"In post","2022","30-39","Finance","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Staffordshire CC","35","35","39310","33300"
"In post","2022","30-39","Finance","Suffolk CC","10","5","[c]","[c]"
"In post","2022","30-39","Finance","Sunderland","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Swansea","55","50","34720","31850"
"In post","2022","30-39","Finance","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Telford and Wrekin","15","15","40290","40520"
"In post","2022","30-39","Finance","Tower Hamlets","65","65","44790","41750"
"In post","2022","30-39","Finance","Tyneside","80","80","38490","35450"
"In post","2022","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Wakefield","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Warrington","5","5","[c]","[c]"
"In post","2022","30-39","Finance","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","West Sussex (South West)","10","10","[c]","[c]"
"In post","2022","30-39","Finance","Westminster","530","520","51740","53360"
"In post","2022","30-39","Finance","Wiltshire","75","70","35030","33000"
"In post","2022","30-39","Finance","Wirral","5","5","[c]","[c]"
"In post","2022","30-39","Finance","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Finance","York","20","15","40390","37970"
"In post","2022","30-39","Geography","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Somerset CC","100","95","32700","33290"
"In post","2022","30-39","Geography","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Geography","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Barnet","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","140","120","32710","31830"
"In post","2022","30-39","Human Resources","Bedford","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Birmingham","30","30","36880","32000"
"In post","2022","30-39","Human Resources","Blackpool","10","10","32490","31990"
"In post","2022","30-39","Human Resources","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Bristol, City of","40","35","39830","37230"
"In post","2022","30-39","Human Resources","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Cambridgeshire CC","15","15","37850","33300"
"In post","2022","30-39","Human Resources","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Cardiff and Vale of Glamorgan","95","90","35760","31010"
"In post","2022","30-39","Human Resources","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Central Hampshire","15","15","37390","33300"
"In post","2022","30-39","Human Resources","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Cheshire East","40","35","26130","21170"
"In post","2022","30-39","Human Resources","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","City of Edinburgh","45","40","37330","35480"
"In post","2022","30-39","Human Resources","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Coventry","20","20","35260","34350"
"In post","2022","30-39","Human Resources","Croydon","70","70","45110","41950"
"In post","2022","30-39","Human Resources","Darlington","10","10","29490","29360"
"In post","2022","30-39","Human Resources","Derby","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Devon CC","20","20","30720","30450"
"In post","2022","30-39","Human Resources","Dorset","10","10","[c]","[c]"
"In post","2022","30-39","Human Resources","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Durham","10","10","[c]","[c]"
"In post","2022","30-39","Human Resources","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","East Kent","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","East Surrey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Falkirk","5","5","[c]","[c]"
"In post","2022","30-39","Human Resources","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Glasgow City","80","75","25290","21380"
"In post","2022","30-39","Human Resources","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Greater Manchester South West","35","35","37710","33370"
"In post","2022","30-39","Human Resources","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Hackney and Newham","15","15","51490","55260"
"In post","2022","30-39","Human Resources","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Hertfordshire CC","15","10","40710","34640"
"In post","2022","30-39","Human Resources","Hounslow and Richmond upon Thames","10","10","34720","35050"
"In post","2022","30-39","Human Resources","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Human Resources","Isle of Wight","[c]","[c]","[c]","[c]"
