"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Digital, Data & Technology","Norwich and East Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Nottingham","EO","EO","10","[c]","25890","26130"
"New entrant CS","2022","Digital, Data & Technology","Nottingham","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Nottingham","SEO/HEO","HEO","15","[c]","31540","30730"
"New entrant CS","2022","Digital, Data & Technology","Nottingham","SEO/HEO","SEO","15","[c]","39810","38650"
"New entrant CS","2022","Digital, Data & Technology","Overseas","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Overseas","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Oxfordshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Oxfordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Oxfordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Oxfordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Oxfordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Peterborough","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Plymouth","AA/AO","AA","15","[c]","21800","21290"
"New entrant CS","2022","Digital, Data & Technology","Plymouth","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Plymouth","EO","EO","10","[c]","27550","27130"
"New entrant CS","2022","Digital, Data & Technology","Plymouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Plymouth","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Plymouth","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Portsmouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Portsmouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Portsmouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Portsmouth","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Scottish Borders","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Sefton","EO","EO","10","[c]","25920","26370"
"New entrant CS","2022","Digital, Data & Technology","Sefton","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Sefton","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Sefton","SEO/HEO","HEO","20","[c]","32860","33080"
"New entrant CS","2022","Digital, Data & Technology","Sefton","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Sheffield","EO","EO","15","[c]","26570","27570"
"New entrant CS","2022","Digital, Data & Technology","Sheffield","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Sheffield","G6/G7","G7","15","[c]","52570","51210"
"New entrant CS","2022","Digital, Data & Technology","Sheffield","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Sheffield","SEO/HEO","SEO","10","[c]","37840","36500"
"New entrant CS","2022","Digital, Data & Technology","Shropshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Shropshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Somerset CC","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Somerset CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Somerset CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Somerset CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Somerset CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South Hampshire","EO","EO","10","[c]","24480","23880"
"New entrant CS","2022","Digital, Data & Technology","South Hampshire","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South Hampshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South Lanarkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South Lanarkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","South West Wales","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Southampton","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Southampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Southampton","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Southampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Southampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Southampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Southampton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Southend-on-Sea","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Southend-on-Sea","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Staffordshire CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Staffordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Staffordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Staffordshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Staffordshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Suffolk CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Suffolk CC","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Suffolk CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Suffolk CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Swansea","AA/AO","AO","15","[c]","20370","21840"
"New entrant CS","2022","Digital, Data & Technology","Swansea","EO","EO","15","[c]","26430","26130"
"New entrant CS","2022","Digital, Data & Technology","Swansea","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Swansea","SEO/HEO","HEO","15","[c]","31980","30730"
"New entrant CS","2022","Digital, Data & Technology","Swansea","SEO/HEO","SEO","15","[c]","39380","38650"
"New entrant CS","2022","Digital, Data & Technology","Telford and Wrekin","EO","EO","10","[c]","26670","26590"
"New entrant CS","2022","Digital, Data & Technology","Telford and Wrekin","G6/G7","G7","10","[c]","54930","53640"
"New entrant CS","2022","Digital, Data & Technology","Telford and Wrekin","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Telford and Wrekin","SEO/HEO","SEO","10","[c]","41370","40520"
"New entrant CS","2022","Digital, Data & Technology","Torbay","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","AA/AO","AO","20","[c]","21350","22650"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","EO","EO","20","[c]","27830","27500"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","G6/G7","G6","15","[c]","68840","65920"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","G6/G7","G7","85","[c]","56910","54700"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","SEO/HEO","HEO","35","[c]","34150","34500"
"New entrant CS","2022","Digital, Data & Technology","Tower Hamlets","SEO/HEO","SEO","25","[c]","41590","41750"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","AA/AO","AO","15","[c]","21260","21260"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","EO","EO","35","[c]","26890","27570"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","G6/G7","G7","40","[c]","53470","52660"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","SEO/HEO","HEO","40","[c]","32490","33080"
"New entrant CS","2022","Digital, Data & Technology","Tyneside","SEO/HEO","SEO","40","[c]","38240","38000"
"New entrant CS","2022","Digital, Data & Technology","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wakefield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Warrington","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Warrington","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Warrington","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Warrington","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Warrington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Cumbria","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Cumbria","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Sussex (North East)","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Sussex (South West)","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Sussex (South West)","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Sussex (South West)","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Sussex (South West)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","West Sussex (South West)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Westminster","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Westminster","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Westminster","EO","EO","55","[c]","27530","27680"
"New entrant CS","2022","Digital, Data & Technology","Westminster","G6/G7","G6","20","[c]","68770","68310"
"New entrant CS","2022","Digital, Data & Technology","Westminster","G6/G7","G7","85","[c]","56180","54270"
"New entrant CS","2022","Digital, Data & Technology","Westminster","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Westminster","SEO/HEO","HEO","100","[c]","33370","32790"
"New entrant CS","2022","Digital, Data & Technology","Westminster","SEO/HEO","SEO","100","[c]","41680","41620"
"New entrant CS","2022","Digital, Data & Technology","Wiltshire","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wiltshire","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wiltshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wiltshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wiltshire","SEO/HEO","HEO","10","[c]","31620","33000"
"New entrant CS","2022","Digital, Data & Technology","Wiltshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wirral","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wolverhampton","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Wolverhampton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Worcestershire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","Worcestershire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","York","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","York","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","York","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","York","G6/G7","G7","20","[c]","48290","47550"
"New entrant CS","2022","Digital, Data & Technology","York","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Digital, Data & Technology","York","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Aberdeen City and Aberdeenshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Barnet","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Barnsley, Doncaster and Rotherham","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","45","[c]","22330","22000"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Bedford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Belfast","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Belfast","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Belfast","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Belfast","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Berkshire","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Berkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Berkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Birmingham","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Finance","Birmingham","EO","EO","10","[c]","[c]","[c]"
