"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Office of Rail and Road","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government","Scotland","AA","185","[c]","21230","21050"
"New entrant CS","2022","30-39","Scottish Government","Scotland","AO","255","[c]","22620","22000"
"New entrant CS","2022","30-39","Scottish Government","Scotland","EO","320","[c]","27370","27230"
"New entrant CS","2022","30-39","Scottish Government","Scotland","G6","20","[c]","66280","65280"
"New entrant CS","2022","30-39","Scottish Government","Scotland","G7","80","[c]","52340","49860"
"New entrant CS","2022","30-39","Scottish Government","Scotland","HEO","235","[c]","32000","31540"
"New entrant CS","2022","30-39","Scottish Government","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government","Scotland","SEO","210","[c]","40620","39660"
"New entrant CS","2022","30-39","The National Archives","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","London","HEO","10","[c]","29520","29000"
"New entrant CS","2022","30-39","The National Archives","London","SEO","10","[c]","41390","43500"
"New entrant CS","2022","30-39","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Scotland","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","South East (England)","AA","20","[c]","19180","18830"
"New entrant CS","2022","30-39","UK Statistics Authority","South East (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","South East (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","South East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","South East (England)","HEO","10","[c]","30510","30710"
"New entrant CS","2022","30-39","UK Statistics Authority","South East (England)","SEO","10","[c]","37890","37240"
"New entrant CS","2022","30-39","UK Statistics Authority","Wales","AO","20","[c]","19890","19860"
"New entrant CS","2022","30-39","UK Statistics Authority","Wales","EO","15","[c]","23930","23880"
"New entrant CS","2022","30-39","UK Statistics Authority","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Wales","G7","20","[c]","50540","50210"
"New entrant CS","2022","30-39","UK Statistics Authority","Wales","HEO","45","[c]","30560","30710"
"New entrant CS","2022","30-39","UK Statistics Authority","Wales","SEO","45","[c]","38140","38340"
"New entrant CS","2022","30-39","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Supreme Court","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government","Wales","AO","25","[c]","21810","21300"
"New entrant CS","2022","30-39","Welsh Government","Wales","EO","15","[c]","26700","25860"
"New entrant CS","2022","30-39","Welsh Government","Wales","G7","10","[c]","51910","51380"
"New entrant CS","2022","30-39","Welsh Government","Wales","HEO","20","[c]","32050","31210"
"New entrant CS","2022","30-39","Welsh Government","Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government","Wales","SEO","20","[c]","40480","40100"
"New entrant CS","2022","40-49","Attorney General's Departments","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","East Midlands (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","East of England","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","London","EO","10","[c]","26820","26950"
"New entrant CS","2022","40-49","Attorney General's Departments","London","G6","10","[c]","64310","63730"
"New entrant CS","2022","40-49","Attorney General's Departments","London","G7","55","[c]","52550","50500"
"New entrant CS","2022","40-49","Attorney General's Departments","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","North West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","South East (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","South West (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","West Midlands (England)","G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Departments","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","London","G7","35","[c]","59840","56520"
"New entrant CS","2022","40-49","Cabinet Office","London","HEO","15","[c]","32080","32000"
"New entrant CS","2022","40-49","Cabinet Office","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","London","SEO","10","[c]","41090","40600"
"New entrant CS","2022","40-49","Cabinet Office","North East (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","North West (England)","G7","10","[c]","64620","64610"
"New entrant CS","2022","40-49","Cabinet Office","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","North West (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Scotland","EO","10","[c]","24490","23850"
"New entrant CS","2022","40-49","Cabinet Office","Scotland","G6","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","South West (England)","G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Unknown","G7","10","[c]","57030","52950"
"New entrant CS","2022","40-49","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","West Midlands (England)","G7","10","[c]","59400","59850"
"New entrant CS","2022","40-49","Cabinet Office","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
