"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bridgend and Neath Port Talbot","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Brighton and Hove","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","AA","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","AA","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","AO","Female","65","[c]","21570","21410"
"Leaver Dept.","2022","Bristol, City of","Outside London","AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","EO","Female","55","[c]","25780","26050"
"Leaver Dept.","2022","Bristol, City of","Outside London","EO","Male","35","[c]","26600","27570"
"Leaver Dept.","2022","Bristol, City of","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","G6","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","G7","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","G7","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","HEO","Female","80","[c]","31380","30880"
"Leaver Dept.","2022","Bristol, City of","Outside London","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","SEO","Female","60","[c]","39310","39560"
"Leaver Dept.","2022","Bristol, City of","Outside London","SEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bristol, City of","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bromley","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Buckinghamshire","Outside London","SEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Calderdale and Kirklees","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","AO","Female","35","[c]","21850","21820"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","AO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","EO","Female","35","[c]","25720","25010"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","G7","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","HEO","Female","45","[c]","32240","31550"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","SCS level","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","SEO","Female","35","[c]","39790","39690"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cambridgeshire CC","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","AO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Camden and City of London","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","AA","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","AO","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","EO","Female","70","[c]","26820","27570"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","EO","Male","50","[c]","26950","27130"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","G6","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","G7","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","HEO","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","HEO","Male","45","[c]","33760","32740"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","SEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","SEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cardiff and Vale of Glamorgan","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Bedfordshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Hampshire","Outside London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Central Valleys","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire East","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
