"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Policy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","35","[c]","42830","40610"
"New entrant CS","2022","Policy","West Midlands (England)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","West Midlands (England)","West Midlands","Birmingham","80","[c]","37550","30960"
"New entrant CS","2022","Policy","West Midlands (England)","West Midlands","Coventry","80","[c]","31850","29360"
"New entrant CS","2022","Policy","West Midlands (England)","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","West Midlands (England)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","West Midlands (England)","West Midlands","Walsall","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","West Midlands (England)","West Midlands","Wolverhampton","55","[c]","31620","30190"
"New entrant CS","2022","Policy","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Yorkshire and The Humber","North Yorkshire","York","90","[c]","35400","30320"
"New entrant CS","2022","Policy","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Yorkshire and The Humber","South Yorkshire","Sheffield","80","[c]","31210","28420"
"New entrant CS","2022","Policy","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Yorkshire and The Humber","West Yorkshire","Leeds","80","[c]","35630","31470"
"New entrant CS","2022","Policy","Yorkshire and The Humber","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","20","[c]","30670","27130"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East Midlands (England)","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","East Anglia","Cambridgeshire CC","10","[c]","35910","33000"
"New entrant CS","2022","Project Delivery","East of England","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","East of England","East Anglia","Suffolk CC","10","[c]","27120","25010"
"New entrant CS","2022","Project Delivery","East of England","Essex","Southend-on-Sea","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","Inner London - East","Hackney and Newham","10","[c]","44980","43430"
"New entrant CS","2022","Project Delivery","London","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","Inner London - East","Tower Hamlets","45","[c]","38890","33120"
"New entrant CS","2022","Project Delivery","London","Inner London - West","Camden and City of London","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","Inner London - West","Westminster","185","[c]","43050","39600"
"New entrant CS","2022","Project Delivery","London","Outer London - South","Croydon","80","[c]","38840","35050"
"New entrant CS","2022","Project Delivery","London","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","London","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","Northumberland, and Tyne and Wear","Tyneside","30","[c]","38840","34020"
"New entrant CS","2022","Project Delivery","North East (England)","Tees Valley and Durham","Darlington","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North East (England)","Tees Valley and Durham","Durham","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Cumbria","West Cumbria","10","[c]","42840","51000"
"New entrant CS","2022","Project Delivery","North West (England)","Greater Manchester","Greater Manchester South West","20","[c]","37110","37450"
"New entrant CS","2022","Project Delivery","North West (England)","Greater Manchester","Manchester","15","[c]","38660","34060"
"New entrant CS","2022","Project Delivery","North West (England)","Lancashire","Blackpool","40","[c]","21530","21260"
"New entrant CS","2022","Project Delivery","North West (England)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Merseyside","Liverpool","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","North West (England)","Merseyside","Sefton","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Northern Ireland","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Northern Ireland","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Eastern Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Scotland","West Central Scotland","Glasgow City","15","[c]","39800","40180"
"New entrant CS","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","15","[c]","32390","33000"
"New entrant CS","2022","Project Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Central Hampshire","55","[c]","36080","33000"
"New entrant CS","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Portsmouth","15","[c]","35670","33000"
"New entrant CS","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","South Hampshire","10","[c]","37140","33520"
"New entrant CS","2022","Project Delivery","South East (England)","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","East Sussex CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Devon","Devon CC","20","[c]","31530","24150"
"New entrant CS","2022","Project Delivery","South West (England)","Devon","Plymouth","20","[c]","37420","38550"
"New entrant CS","2022","Project Delivery","South West (England)","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","205","[c]","34530","33000"
"New entrant CS","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","[c]","38710","33080"
"New entrant CS","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","80","[c]","32460","29230"
"New entrant CS","2022","Project Delivery","Wales","East Wales","Cardiff and Vale of Glamorgan","20","[c]","45230","40180"
"New entrant CS","2022","Project Delivery","Wales","East Wales","Monmouthshire and Newport","30","[c]","38380","36840"
"New entrant CS","2022","Project Delivery","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Wales","West Wales and The Valleys","Swansea","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","10","[c]","37590","40000"
"New entrant CS","2022","Project Delivery","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","West Midlands","Birmingham","25","[c]","36530","36340"
"New entrant CS","2022","Project Delivery","West Midlands (England)","West Midlands","Coventry","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands (England)","West Midlands","Wolverhampton","10","[c]","36280","33260"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","North Yorkshire","York","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","South Yorkshire","Sheffield","10","[c]","36020","31400"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","Leeds","40","[c]","37780","36820"
"New entrant CS","2022","Project Delivery","Yorkshire and The Humber","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","30","[c]","30460","26030"
"New entrant CS","2022","Property","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","10","[c]","25620","19010"
"New entrant CS","2022","Property","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Midlands (England)","Lincolnshire","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East of England","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East of England","East Anglia","Cambridgeshire CC","20","[c]","32410","31000"
