"Status","Year","Age","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","Westminster","905","900","36550","32730"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","York","80","80","31860","29180"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","40","40","30940","29180"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","West Surrey","10","10","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Central Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Birmingham","10","10","31210","29180"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Leeds","10","10","34280","35900"
"In post","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","Inner London - West","Westminster","955","955","38190","38160"
"In post","2022","20-29","Department for International Trade","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","Overseas","Overseas","30","30","42730","38540"
"In post","2022","20-29","Department for International Trade","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","Tees Valley and Durham","Darlington","15","15","32420","28070"
"In post","2022","20-29","Department for International Trade","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for International Trade","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2022","20-29","Department for International Trade","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","10","10","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Eastern Scotland","City of Edinburgh","5","5","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","25","25","37980","36340"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Greater Manchester","Manchester","30","30","33510","30190"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Inner London - West","Westminster","745","740","39380","34550"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Merseyside","Wirral","15","15","27200","26760"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Northumberland, and Tyne and Wear","Tyneside","10","10","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Tees Valley and Durham","Darlington","10","10","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Birmingham","20","20","34790","30190"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Wolverhampton","60","60","30820","30190"
"In post","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","West Yorkshire","Leeds","25","25","35600","36340"
"In post","2022","20-29","Department for Transport (excl. agencies)","Derbyshire and Nottinghamshire","Derby","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Transport (excl. agencies)","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Transport (excl. agencies)","Inner London - West","Westminster","810","805","40350","35060"
"In post","2022","20-29","Department for Transport (excl. agencies)","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Transport (excl. agencies)","Surrey, East and West Sussex","East Sussex CC","15","15","26800","26130"
"In post","2022","20-29","Department for Transport (excl. agencies)","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Transport (excl. agencies)","West Midlands","Birmingham","50","50","31480","30730"
"In post","2022","20-29","Department for Transport (excl. agencies)","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Transport (excl. agencies)","West Yorkshire","Leeds","60","60","32780","30730"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Bedford","20","20","26620","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire CC","80","80","28210","29290"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Bedfordshire and Hertfordshire","Luton","35","35","26820","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","50","50","28360","29290"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","15","15","27830","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","20","20","26860","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","35","35","27370","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Cheshire","Cheshire East","15","15","26660","27570"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Cheshire","Cheshire West and Chester","40","40","23810","21260"
"In post","2022","20-29","Department for Work and Pensions (excl. agencies)","Cheshire","Warrington","20","20","26840","27570"
