"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Black","Medicine","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Medicine","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East Midlands (England)","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East of England","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East of England","EO","30","[c]","28380","29290"
"Leaver CS","2022","Black","Operational Delivery","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","London","AO","130","[c]","23890","23720"
"Leaver CS","2022","Black","Operational Delivery","London","EO","200","[c]","30370","31060"
"Leaver CS","2022","Black","Operational Delivery","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","London","HEO","40","[c]","33400","32560"
"Leaver CS","2022","Black","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","London","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North West (England)","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South East (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South East (England)","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South East (England)","EO","30","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South West (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","West Midlands (England)","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","West Midlands (England)","EO","20","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Yorkshire and The Humber","EO","15","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Operational Research","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Other","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Other","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Other","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Other","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Other","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Other","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Other","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Other","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Black","Other","East of England","HEO","[c]","[c]","[c]","[c]"
