"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Defence","Unknown","Unknown","15","[c]","31800","33270"
"New entrant CS","2022","50-59","Ministry of Justice","London","AA/AO","85","[c]","25360","23720"
"New entrant CS","2022","50-59","Ministry of Justice","London","EO","20","[c]","27920","28310"
"New entrant CS","2022","50-59","Ministry of Justice","London","G6/G7","15","[c]","55890","54270"
"New entrant CS","2022","50-59","Ministry of Justice","London","SEO/HEO","40","[c]","38990","41750"
"New entrant CS","2022","50-59","Ministry of Justice","London","Unknown","245","[c]","36670","33700"
"New entrant CS","2022","50-59","Ministry of Justice","Outside London","AA/AO","570","[c]","21530","20970"
"New entrant CS","2022","50-59","Ministry of Justice","Outside London","EO","50","[c]","25330","25120"
"New entrant CS","2022","50-59","Ministry of Justice","Outside London","G6/G7","20","[c]","53230","50430"
"New entrant CS","2022","50-59","Ministry of Justice","Outside London","SEO/HEO","70","[c]","35170","32190"
"New entrant CS","2022","50-59","Ministry of Justice","Outside London","Unknown","1785","[c]","29870","28200"
"New entrant CS","2022","50-59","Ministry of Justice","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Ministry of Justice","Unknown","Unknown","45","[c]","26980","26310"
"New entrant CS","2022","50-59","National Crime Agency","London","EO","15","[c]","36630","37560"
"New entrant CS","2022","50-59","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Outside London","EO","55","[c]","34140","34140"
"New entrant CS","2022","50-59","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Outside London","SEO/HEO","30","[c]","41660","40700"
"New entrant CS","2022","50-59","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","25","[c]","72900","70500"
"New entrant CS","2022","50-59","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","25","[c]","45730","46360"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","London","G6/G7","10","[c]","69840","68640"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Office of the Secretary of State for Wales","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Outside London","AA/AO","205","[c]","21900","21050"
"New entrant CS","2022","50-59","Scottish Government","Outside London","EO","120","[c]","27510","27230"
"New entrant CS","2022","50-59","Scottish Government","Outside London","G6/G7","85","[c]","59230","57190"
"New entrant CS","2022","50-59","Scottish Government","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Scottish Government","Outside London","SEO/HEO","165","[c]","36560","35070"
"New entrant CS","2022","50-59","The National Archives","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","Outside London","AA/AO","85","[c]","19940","19860"
"New entrant CS","2022","50-59","UK Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","Outside London","G6/G7","10","[c]","54900","53240"
"New entrant CS","2022","50-59","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","Outside London","SEO/HEO","20","[c]","33930","33770"
"New entrant CS","2022","50-59","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Government","Outside London","AA/AO","10","[c]","22510","22960"
"New entrant CS","2022","50-59","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Government","Outside London","G6/G7","15","[c]","61040","61440"
"New entrant CS","2022","50-59","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Welsh Government","Outside London","SEO/HEO","25","[c]","38760","40100"
"New entrant CS","2022","60-64","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Attorney General's Departments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Attorney General's Departments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Attorney General's Departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cabinet Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Chancellor's other departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Education","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","20","[c]","21310","21300"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","10","[c]","51350","50820"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","10","[c]","33380","31240"
"New entrant CS","2022","60-64","Department for Environment, Food and Rural Affairs","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Department for Transport","London","SEO/HEO","[c]","[c]","[c]","[c]"
