"Status","Year","Age","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Grants Management","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","No function","AA","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","No function","AO","125","[c]","21450","21130"
"Leaver Dept.","2022","20-29","Unknown","No function","EO","165","[c]","27680","27570"
"Leaver Dept.","2022","20-29","Unknown","No function","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","No function","G7","70","[c]","54270","54700"
"Leaver Dept.","2022","20-29","Unknown","No function","HEO","605","[c]","31800","32000"
"Leaver Dept.","2022","20-29","Unknown","No function","SEO","70","[c]","39850","40430"
"Leaver Dept.","2022","20-29","Unknown","No function","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","AO","125","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","EO","80","[c]","27110","27570"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","HEO","100","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Analysis","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Analysis","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Analysis","HEO","85","[c]","32820","33190"
"Leaver Dept.","2022","20-29","White","Analysis","SEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Commercial","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Debt","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","HEO","30","[c]","32960","33070"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Grants Management","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","EO","40","[c]","26610","26930"
"Leaver Dept.","2022","20-29","White","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","HEO","65","[c]","31680","32000"
"Leaver Dept.","2022","20-29","White","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","No function","AA","55","[c]","19490","19100"
"Leaver Dept.","2022","20-29","White","No function","AO","445","[c]","21270","21260"
"Leaver Dept.","2022","20-29","White","No function","EO","740","[c]","26640","27540"
"Leaver Dept.","2022","20-29","White","No function","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","No function","G7","150","[c]","53350","53400"
"Leaver Dept.","2022","20-29","White","No function","HEO","675","[c]","32130","32330"
"Leaver Dept.","2022","20-29","White","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","No function","SEO","280","[c]","39470","40070"
"Leaver Dept.","2022","20-29","White","No function","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","EO","55","[c]","24540","26100"
"Leaver Dept.","2022","20-29","White","Project Delivery","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","HEO","55","[c]","31050","30940"
"Leaver Dept.","2022","20-29","White","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","AO","180","[c]","22060","21680"
"Leaver Dept.","2022","20-29","White","Unknown","EO","170","[c]","26620","25030"
"Leaver Dept.","2022","20-29","White","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","G7","35","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","HEO","120","[c]","34060","35070"
"Leaver Dept.","2022","20-29","White","Unknown","SEO","55","[c]","42570","41970"
"Leaver Dept.","2022","20-29","White","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Analysis","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
