"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","50-59","Social Security Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Security Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Security Scotland","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Security Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Security Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Security Scotland","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Security Scotland","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Security Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Security Scotland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Social Security Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Standards and Testing Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Standards and Testing Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Student Awards Agency for Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Student Awards Agency for Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Student Awards Agency for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Student Awards Agency for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Submarine Delivery Agency","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Submarine Delivery Agency","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Submarine Delivery Agency","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Teaching Regulation Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Teaching Regulation Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Teaching Regulation Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The Insolvency Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","The National Archives","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Transport Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Debt Management Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Debt Management Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Debt Management Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Debt Management Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Debt Management Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Debt Management Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","HEO","Heterosexual / straight","35","[c]","30660","28970"
"New entrant CS","2022","50-59","UK Health Security Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","SEO","Heterosexual / straight","40","[c]","39670","40060"
"New entrant CS","2022","50-59","UK Health Security Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","SEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","SEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Health Security Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Hydrographic Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Space Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Space Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Space Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Space Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","AO","Heterosexual / straight","40","[c]","20370","19860"
"New entrant CS","2022","50-59","UK Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Valuation Office Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Vehicle Certification Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Vehicle Certification Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Vehicle Certification Agency","AO","Undeclared","[c]","[c]","[c]","[c]"
