"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","40-49","Debt","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","London","Female","40","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","London","Male","35","[c]","59230","58360"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Outside London","Female","50","[c]","41240","38630"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Outside London","Male","75","[c]","45010","40720"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Digital, Data & Technology","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Outside London","Female","50","[c]","37830","35310"
"Leaver Dept.","2022","40-49","Finance","Outside London","Male","55","[c]","42920","42460"
"Leaver Dept.","2022","40-49","Finance","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Grants Management","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","London","Female","45","[c]","46230","44240"
"Leaver Dept.","2022","40-49","Human Resources","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Outside London","Female","70","[c]","38650","37300"
"Leaver Dept.","2022","40-49","Human Resources","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","London","Female","35","[c]","55250","58310"
"Leaver Dept.","2022","40-49","Legal","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Legal","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","London","Female","775","[c]","49460","48050"
"Leaver Dept.","2022","40-49","No function","London","Male","455","[c]","53740","52610"
"Leaver Dept.","2022","40-49","No function","Outside London","Female","1245","[c]","37080","31950"
"Leaver Dept.","2022","40-49","No function","Outside London","Male","615","[c]","39130","31530"
"Leaver Dept.","2022","40-49","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","No function","Unknown","Female","35","[c]","33590","28650"
"Leaver Dept.","2022","40-49","No function","Unknown","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Outside London","Female","60","[c]","41050","39790"
"Leaver Dept.","2022","40-49","Project Delivery","Outside London","Male","75","[c]","45590","42910"
"Leaver Dept.","2022","40-49","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","London","Female","135","[c]","51950","45200"
"Leaver Dept.","2022","40-49","Unknown","London","Male","125","[c]","52990","48340"
"Leaver Dept.","2022","40-49","Unknown","Outside London","Female","265","[c]","34250","27570"
"Leaver Dept.","2022","40-49","Unknown","Outside London","Male","235","[c]","33700","28110"
"Leaver Dept.","2022","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Outside London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Commercial","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Debt","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Outside London","Male","40","[c]","43470","38170"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Outside London","Female","45","[c]","39220","35310"
"Leaver Dept.","2022","50-59","Finance","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Grants Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","London","Female","35","[c]","52150","49450"
"Leaver Dept.","2022","50-59","Human Resources","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Outside London","Female","55","[c]","37430","35310"
"Leaver Dept.","2022","50-59","Human Resources","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Legal","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","London","Female","560","[c]","50450","41690"
"Leaver Dept.","2022","50-59","No function","London","Male","310","[c]","55520","53130"
"Leaver Dept.","2022","50-59","No function","Outside London","Female","915","[c]","39840","32310"
"Leaver Dept.","2022","50-59","No function","Outside London","Male","505","[c]","46590","37390"
"Leaver Dept.","2022","50-59","No function","Unknown","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","No function","Unknown","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Outside London","Female","45","[c]","38500","36940"
"Leaver Dept.","2022","50-59","Project Delivery","Outside London","Male","55","[c]","42230","40000"
"Leaver Dept.","2022","50-59","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","London","Female","70","[c]","48120","41970"
"Leaver Dept.","2022","50-59","Unknown","London","Male","70","[c]","50280","40860"
"Leaver Dept.","2022","50-59","Unknown","Outside London","Female","200","[c]","33190","27370"
"Leaver Dept.","2022","50-59","Unknown","Outside London","Male","125","[c]","32030","27360"
"Leaver Dept.","2022","50-59","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","50-59","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","60-64","No function","London","Female","110","[c]","52900","40060"
