"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Scottish Government","Psychology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Psychology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Statistics","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Outside London","AA/AO","230","[c]","24310","23230"
"Leaver CS","2022","Scottish Government","Unknown","Outside London","EO","150","[c]","29400","28990"
"Leaver CS","2022","Scottish Government","Unknown","Outside London","G6/G7","120","[c]","66550","65280"
"Leaver CS","2022","Scottish Government","Unknown","Outside London","SCS level","20","[c]","92770","85380"
"Leaver CS","2022","Scottish Government","Unknown","Outside London","SEO/HEO","255","[c]","40020","39660"
"Leaver CS","2022","Scottish Government","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Commercial","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Digital, Data and Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","London","AA/AO","20","[c]","19810","20340"
"Leaver CS","2022","The National Archives","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Other","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Communications","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Internal Audit","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Knowledge and Information Management","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Legal","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Operational Delivery","London","SEO/HEO","15","[c]","45830","44290"
"Leaver CS","2022","UK Export Finance","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Commercial","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Communications","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","EO","20","[c]","23760","23630"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","G6/G7","15","[c]","54560","53400"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Digital, Data and Technology","Outside London","SEO/HEO","40","[c]","34050","34160"
"Leaver CS","2022","UK Statistics Authority","Economics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Economics","Outside London","AA/AO","25","[c]","19610","19610"
"Leaver CS","2022","UK Statistics Authority","Economics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Human Resources","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Human Resources","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Human Resources","Outside London","SEO/HEO","15","[c]","31600","30300"
"Leaver CS","2022","UK Statistics Authority","Internal Audit","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","Outside London","AA/AO","210","[c]","19800","19610"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","Outside London","EO","40","[c]","24170","23630"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Operational Delivery","Outside London","SEO/HEO","55","[c]","33580","32840"
"Leaver CS","2022","UK Statistics Authority","Operational Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Policy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Policy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Project Delivery","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Project Delivery","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Project Delivery","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Property","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Security","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Social Research","Outside London","SEO/HEO","15","[c]","33140","30710"
"Leaver CS","2022","UK Statistics Authority","Statistics","London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Statistics","Outside London","SEO/HEO","10","[c]","30970","29870"
"Leaver CS","2022","UK Supreme Court","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Legal","London","SEO/HEO","10","[c]","37650","37230"
"Leaver CS","2022","UK Supreme Court","Medicine","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Digital, Data and Technology","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Economics","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Human Resources","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Legal","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Operational Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Policy","Outside London","SEO/HEO","5","[c]","[c]","[c]"
